"","...1","ID","Gender","Certificate","Age","Age_squared","Age.cubed","PostScore","PreScore","SS_ACC","FM_ACC","CB_ACC..2.","SE_P","PAV","PAp","MG_P","SE_S","TV","MG_S","FM_EFF_Z","SS_EFF_Z","CB_EFF_Z","Avg_EF","Avg.SALES","Avg_PG","Avg_RTc","Avg_EFF","Avg_ACC","FM_RTc_mean","CB_RTc_mean","FMresid","FM_stdres","FMresid3","CB_stdres","CBresid","SS_stdres","PostScore_stdres","MG_S_stdres","SE_S_stdres","TV_stdres","MG_P_stdres","SE_P_stdres","PAV_stdres","PAp_stdres","PreScore_stdres","SS_stdres2"
"28",28,4914,"Female","IGCSE (British)",14.9,222.01,3307.949,14,14,100,100,53.13,-0.33,0.48,0.56,0.13,-0.03,0.78,0.81,-1.15,-1.58,0.08,-0.88,0.52,0.52,3.59,30.23,1,2.15,7.06,-1.48402948272499,-1.59118062821774,-1.48402948272499,-0.145356350680827,-1.48402948272499,-1.75358339032373,0.434888599016331,1.06855267141717,-0.0209307634067354,1.07307539768298,0.357562676261382,-0.462429339559966,0.800772319891381,0.970876611403753,0.860528077206603,-1.76575860149997
"29",29,4243,"Female","IGCSE (British)",13.42,180.0964,2416.893688,11,13,73.15,93.75,65.52,-0.26,0.21,-0.12,-0.16,-0.74,-0.61,-0.73,-0.48,0.04,0.87,0.14,-0.69,0.04,0.76,153.79,0.73,1.53,7.04,-0.498229086767391,-0.533056727944144,-0.498229086767391,0.979725105032643,-0.498229086767391,0.0538415586559504,0.116990368927014,-0.8571338287063,-1.07012882320014,-0.701119176527527,-0.326916011665714,-0.474276892275646,0.178408947677413,-0.237402440175574,1.15212237677553,0.0603485723947372
"30",30,4273,"Male","IGCSE (British)",12.97,168.2209,2181.825073,14,15,98.15,93.75,65.63,0.94,-0.09,-0.03,0.38,0.31,0.56,0.56,-1.15,-0.89,0.2,-0.61,0.48,-0.06,1.72,68.65,0.98,2.01,8.41,-0.956615963782434,-1.02329459663228,-0.956615963782434,0.369095778663227,-0.956615963782434,-0.818838982209869,1.09915312989252,0.795457264105144,0.461982386223317,0.790785092089107,0.493731822208641,1.32277173374356,-0.304695329850962,-0.208985740267425,1.87243943172264,-0.812119713736379
"31",31,4275,"Male","IGCSE (British)",13.04,170.0416,2217.342464,12,13,5.56,84.38,65.52,0.58,0.48,0.06,0.3,0.53,0.79,0.68,1.84,-1.82,0.55,0.19,0.67,0.27,0.32,292.74,0.06,0.75,7.63,1.9995384516437,2.13865790089455,1.9995384516437,0.720001520102823,1.9995384516437,-1.75633957407024,0.523638305079013,0.946345965762252,0.784254027047252,1.083932112896,0.372551101544689,0.778202595613904,0.477889071164752,-0.0748958677862206,1.29836516950175,-1.7504646269465
"32",32,4328,"Male","IGCSE (British)",15.02,225.6004,3388.518008,16,15,83.33,98.44,65.63,0.27,-1.08,-0.68,-0.55,0.65,0.19,0.67,0.2,0.51,-0.55,0.05,0.5,-0.88,0.71,167.59,0.83,1.29,10.75,-0.113298676129222,-0.121574813235627,-0.113298676129222,-0.829045863794853,-0.113298676129222,0.324260906944142,0.946591321316877,0.887453155534074,0.977700182832932,0.318974867633432,-0.742153448191636,0.466723398545063,-1.29318109376275,-0.660634879585682,1.08916899379067,0.311726537430347
"33",33,4344,"Female","American Diploma",15.48,239.6304,3709.478592,13.5,13,87.96,90.63,71.88,0.9,-0.3,-0.72,0.21,0.8,-0.22,0,1.1,2.72,1.45,1.76,0.19,-0.51,0.42,244.04,0.88,0.94,6.78,0.959576769730012,1.045482440566,0.959576769730012,1.16004803270668,0.959576769730012,2.48708942707822,0.0966149343723254,0.0207983836505216,1.20437256518431,-0.206173735574428,0.572740664093175,1.47361185229511,-0.156404402837114,-0.622040980023508,0.364436777894222,2.46763244192346
"34",34,4352,"Male","IGCSE (British)",14.72,216.6784,3189.506048,1,15,87.74,98.44,65.63,-0.21,0.57,0.09,0.11,1.5,1.8,1.79,-0.04,0.55,0.37,0.29,1.7,0.33,0.74,167.16,0.88,1.39,8.01,-0.388387066649906,-0.416322468497592,-0.388387066649906,0.195642189050662,-0.388387066649906,0.401431801410074,-3.09277540491719,2.32163756920551,2.21971285020057,2.37529930294599,0.299042932122067,-0.293038196296519,0.890939225185098,0.306519615885168,1.20303736382787,0.394437358490231
"35",35,4373,"Female","IGCSE (British)",14.6,213.16,3112.136,14,13,75.93,97.66,68.75,-0.69,0.05,0.5,0.42,-0.27,0.34,0.61,2.67,-1.25,0.98,0.8,0.23,0.27,1.83,192.71,0.76,0.75,7.19,2.3224019592911,2.48972206047125,2.3224019592911,0.856471325413713,2.3224019592911,-1.38392134755491,0.537916277426079,0.819835501956696,-0.374698371984043,0.510130189562486,0.790246895063223,-1.03709828919456,0.165991586822223,0.828757086621727,0.700887802981505,-1.39041520253659
"36",36,4448,"Female","IB",14.39,207.0721,2979.767519,16,15,94.44,99.22,70,0.28,-0.51,-0.01,0.15,0.26,0.54,0.1,0.62,1.07,0.2,0.63,0.3,-0.26,0.67,155.13,0.94,1.16,8.98,0.291861086613774,0.312964809979624,0.291861086613774,0.0879951072952456,0.291861086613774,0.961999765328114,1.16162961557846,0.174986516260782,0.399755417204998,0.765093123971031,0.317661256592601,0.429712202992301,-0.62784688778196,0.105906141064367,1.32840866707974,0.960460329520942
"37",37,4494,"Female","IGCSE (British)",12.46,155.2516,1934.434936,2,13,92.59,99.22,68.75,0.65,0.73,1.25,0.31,0.32,-0.23,0,-0.3,-0.36,-1.56,-0.74,0.03,0.99,1.16,87.88,0.93,1.52,17.87,0.135299297651568,0.145106359110007,0.135299297651568,-1.37020074065581,0.135299297651568,-0.225979942965242,-2.03583555162929,0.0954093791482952,0.473443108774307,-0.216776689097452,0.307553947994756,0.839367910207762,0.716868968749486,1.39435578156574,1.52320986860337,-0.219975553380387
"38",38,4546,"Male","IGCSE (British)",12.73,162.0529,2062.933417,10.5,15,78.7,80.47,65.63,-0.04,-0.29,-0.62,-0.16,-0.34,0.16,-0.19,0.78,0.3,0.3,0.46,-0.12,-0.46,0.73,219.09,0.79,0.9,8.17,1.08931107615716,1.16624117082722,1.08931107615716,0.51806621030406,1.08931107615716,0.40007815418975,0.217201350315543,-0.153316627917593,-0.491004983625373,0.280932545295205,-0.424712956123949,-0.194468700882105,-0.616823098867771,-1.04411792226923,1.96561772251866,0.407591768316947
"39",39,4668,"Male","IGCSE (British)",13.41,179.8281,2411.494821,15,15,90.65,96.09,50,-0.3,0.5,0.35,-0.32,-0.29,-0.19,-0.54,-0.81,0.4,-0.54,-0.32,-0.34,0.42,0.81,139.11,0.91,1.78,8.16,-0.823766032980072,-0.881327405344013,-0.823766032980072,-0.484588725303677,-0.823766032980072,0.414501695813411,1.22248242274625,-0.615184287713597,-0.412242203248782,-0.165783735682248,-0.590213165454208,-0.536186344302698,0.568519507555027,0.386240047637837,1.70272284958535,0.421354148846418
"40",40,4668,"Male","IGCSE (British)",13.41,179.8281,2411.494821,15,15,90.65,96.09,50,-0.3,0.5,0.35,-0.32,-0.29,-0.19,-0.54,-0.81,0.4,-0.54,-0.32,-0.34,0.42,0.81,139.11,0.91,1.78,8.16,-0.823766032980072,-0.881327405344013,-0.823766032980072,-0.484588725303677,-0.823766032980072,0.414501695813411,1.22248242274625,-0.615184287713597,-0.412242203248782,-0.165783735682248,-0.590213165454208,-0.536186344302698,0.568519507555027,0.386240047637837,1.70272284958535,0.421354148846418
"41",41,4725,"Female","American Diploma",13.37,178.7569,2389.979753,12.5,13,92.59,98.44,65.63,0.75,-0.7,-1.04,0.56,1.12,1.15,1.3,-0.09,0.55,0.02,0.16,1.19,-0.87,0.78,126.58,0.93,1.41,8.88,-0.085762732380868,-0.091746902833413,-0.085762732380868,0.105505802525095,-0.085762732380868,0.56926713385517,0.547497101921775,1.72658050942664,1.64912318575155,1.54223965368521,0.844530873651537,1.06434972913507,-1.05978396488254,-1.47229829635531,1.1713261542815,0.57641444040203
"42",42,4785,"Male","IB",15.02,225.6004,3388.518008,14,15,90.74,93.75,62.5,0.23,-0.71,-1.02,0.65,0.02,0.55,0.46,0.11,0.78,-0.04,0.29,0.35,-0.87,0.71,156.21,0.91,1.26,8.61,-0.203298676129222,-0.218149050155397,-0.203298676129222,-0.296754569722472,-0.203298676129222,0.59476075541341,0.393642306740605,0.619369856944879,0.0533268401442229,0.779436721559589,1.22884924774227,0.405414279399292,-0.791507504812664,-1.11483068301495,1.08916899379067,0.582498099407331
"43",43,4795,"Male","IB",14.97,224.1009,3354.790473,15,15,91.92,91.34,71.43,-0.62,-0.18,-0.69,-0.82,-0.5,-0.55,-0.22,1.31,0.8,2.22,1.44,-0.42,-0.43,0.71,143.1,0.92,0.91,5.78,0.98693237688033,1.05858884487306,0.98693237688033,2.0723499842228,0.98693237688033,0.620919995417969,0.687240178557176,-0.247411922505527,-0.70985668256533,-0.627358866258315,-1.19242287508458,-0.90126235352716,-0.0815265759620452,-0.684008482585441,1.10814457989098,0.609646099893627
"44",44,4862,"Female","IB",12.99,168.7401,2191.933899,13.5,12,90.74,97.66,68.75,0.51,-1.32,-1.32,-0.17,0.53,-0.37,0.11,0.06,0.05,-0.37,-0.09,0.09,-1.32,0.93,126.11,0.91,1.33,10.54,0.243701686425678,0.260677909331359,0.243701686425678,-0.227737390074001,0.243701686425678,0.117617769167971,0.954392944757009,0.222185423121372,0.78394778989813,-0.395225600160093,-0.404141116279437,0.667241816132942,-1.9639753067772,-1.92304152600422,1.04414728529824,0.125158951684977
"45",45,4869,"Male","IB",12.45,155.0025,1929.781125,16,15,97.22,98.44,71.88,0.41,-0.54,-0.23,0.12,1.1,0.76,1.12,-0.53,-1.18,-0.11,-0.61,0.99,-0.38,2.18,74.12,0.97,1.63,10.12,-0.0902014224188139,-0.0967471170793825,-0.0902014224188139,0.142392639682745,-0.0902014224188139,-1.04502432551048,1.83239119749027,1.52329744333242,1.61613395634294,1.04759428582242,-0.00545648521348903,0.471281240221578,-1.00421563641908,-0.581753787770441,2.07495777200371,-1.03974118418023
"46",46,4897,"Male","IGCSE (British)",14.85,220.5225,3274.759125,15,15,98.15,98.44,66.67,-0.43,-1.28,-1.27,-0.14,-0.21,0.05,-0.48,0.53,-1.37,0.16,-0.23,-0.21,-1.27,2.69,42.63,0.98,1.18,8.64,0.190025808868483,0.203714756654207,0.190025808868483,-0.0511093934318031,0.190025808868483,-1.53671051623197,0.728327780818898,-0.5759643996591,-0.285205659190775,0.139872398145624,-0.0927194405493263,-0.619551884125639,-1.59253841776394,-1.48225340822513,1.15368837549997,-1.54772041479308
"47",47,4926,"Female","IGCSE (British)",14.62,213.7444,3124.943128,14,13,90.74,98.44,65.52,-1.02,0.02,0.04,-0.74,-1.24,-1.3,-1.07,1.28,0.69,0.24,0.73,-1.2,0.03,0.73,194.17,0.91,0.98,8.3,0.931724425804048,0.99882659876999,0.931724425804048,0.0813911247341253,0.931724425804048,0.55382872032038,0.531050401809417,-1.32169168963601,-1.79544140653339,-1.58400420641938,-1.10899685630229,-1.54050075476492,0.128849741489244,0.21940357920026,0.69325359339942,0.548589801237969
"48",48,4500,"Female","IGCSE (British)",11.77,138.5329,1630.532233,14,13,83.33,96.88,78.13,-0.59,0.01,-0.03,-0.26,0.07,0.15,0.22,-0.53,0.36,-2.73,-0.97,0.15,-0.01,0.76,147.14,0.83,1.61,64.78,0.163990687296022,0.17711114222305,0.163990687296022,-2.47524255656138,0.163990687296022,0.58256078631633,1.51997660866094,0.394194117315823,0.102324931154165,0.269712105922576,-0.727155284255307,-1.11809912072515,-0.378325638023736,-0.454671632526758,1.79422119464015,0.583288186669272
"49",49,4271,"Male","IGCSE (British)",14.29,204.2041,2918.076589,15,14,84.26,97.66,71.88,0.48,-0.1,-0.22,0.37,-0.7,0.33,0.29,0.37,0.05,0.15,0.19,-0.03,-0.16,0.87,125.28,0.84,1.22,9.34,0.0585105025371558,0.0627432609026898,0.0585105025371558,0.0566945778796919,0.0585105025371558,-0.044930047893008,0.920068737324464,0.41932291564439,-1.00594877405926,0.497046536969898,0.663857601352651,0.72721419936004,-0.0905033841794374,-0.194214355175828,1.09283234463612,-0.0459219123475012
"50",50,4374,"Male","National",15.8,249.64,3944.312,16,14,82.41,93.75,59.38,-1.1,0.64,-0.3,-0.61,-0.71,-0.2,-0.64,1.12,-0.66,1.45,0.64,-0.52,0.17,1.23,320.02,0.82,0.97,5.59,1.1990845233262,1.35657116706424,1.1990845233262,1.09014129275363,1.1990845233262,-0.950275351051563,0.680178497702563,-0.808074570584,-1.01675904593074,-0.181068988588683,-0.733813533546905,-1.57715153120442,1.17955274477636,0.005795285782453,0.517181246424241,-0.983593923695131
"51",51,4413,"Female","IGCSE (British)",12.92,166.9264,2156.689088,15,12,89.81,98.44,58.06,-0.08,-0.34,-0.63,-0.57,-0.42,-1.33,-0.59,-0.46,0.82,-0.05,0.1,-0.78,-0.49,0.69,142.09,0.9,1.6,8.03,-0.242389625588849,-0.259316301243609,-0.242389625588849,0.118350343938467,-0.242389625588849,0.895614485506285,1.39218867096146,-0.667119257285128,-0.606394695384958,-1.61964956884654,-1.06920662070757,-0.240083001388458,-0.651356264622942,-1.01839368939153,1.07115099020075,0.903831539974412
"52",52,4423,"Male","IGCSE (British)",13.65,186.3225,2543.302125,15,14,76.85,95.31,68.75,0.23,0,-0.09,0.68,0.16,1.26,1.04,0.31,0.43,0.03,0.26,0.82,-0.05,0.68,169.79,0.77,1.21,9.27,0.194106710744248,0.2078266684421,0.194106710744248,0.061182565433117,0.194106710744248,0.414452045647842,1.13976829147503,1.38884188302553,0.24752539076569,1.68225145546059,1.08039764277358,0.292802466995884,-0.0656700958702056,-0.150809363420787,1.33728512965438,0.419995311663773
"53",53,4433,"Male","IGCSE (British)",13.09,171.3481,2242.946629,15,14,90.74,92.97,67.74,0.46,-0.15,-0.84,0.72,0.73,0.51,0.91,-0.16,-0.36,0.17,-0.12,0.72,-0.5,1.14,121.71,0.91,1.36,8.75,-0.0245321893072975,-0.0262377634320977,-0.0245321893072975,0.315183529146568,-0.0245321893072975,-0.304364240898999,1.33316704317431,1.23772191694136,1.07709160678097,0.726816376369765,1.06724794588723,0.598852377876795,-0.365027952836168,-1.26322961682149,1.55255030784789,-0.297260781130294
"54",54,4436,"Female","IGCSE (British)",13.82,190.9924,2639.514968,10,12,73.83,82.81,63.33,0.19,-0.38,-0.74,0.08,0.82,0.85,0.77,0.73,1.29,-0.57,0.48,0.81,-0.56,0.49,216.71,0.74,0.94,10.43,0.549534405791842,0.588733631110121,0.549534405791842,-0.596539151303422,0.549534405791842,1.25190383719324,-0.296356644177779,1.04127787016226,1.21392064501936,1.15971514431619,0.122342684507813,0.245529845712608,-0.549836704677703,-0.981694741914487,0.72542425833285,1.25683965626844
"55",55,4458,"Female","IB",15.03,225.9009,3395.290527,16,14,97.22,97.66,64.52,0.61,0.42,0.17,-0.07,0.99,0.54,0.86,-0.08,-1.13,1.12,-0.03,0.8,0.29,2.08,50.94,0.97,1.39,6.54,-0.391146863606893,-0.419760681222045,-0.391146863606893,0.911816546628804,-0.391146863606893,-1.32009335507275,0.943179773929319,1.12981189572986,1.47671562259415,0.766678992537719,0.0476654629322451,0.988713423190581,0.742397228656717,0.476913340143786,0.811024748791141,-1.33448808125615
"56",56,4802,"Female","IB",15.16,229.8256,3484.156096,15,14,87.96,95.31,67.86,-0.97,-1.64,-1.46,-0.75,-0.5,-0.81,-1.07,1.36,1.7,1.36,1.47,-0.79,-1.55,0.52,203.22,0.88,0.93,6.51,1.08301598288743,1.16449455190953,1.08301598288743,1.13469590786402,1.08301598288743,1.49997409246979,0.622155658658224,-1.33822765238327,-0.709094607730972,-0.960830036387727,-1.0515840620498,-1.42346848913961,-2.02968783842696,-1.67530668624641,0.761504402759208,1.48589729346233
"57",57,4803,"Female","IB",14.43,208.2249,3004.685307,14,14,89.72,98.44,68.75,-1.33,-0.54,-0.1,-1.06,-0.85,-1.25,-1.19,0.54,0.52,0.59,0.55,-1.09,-0.32,0.77,186.12,0.9,1.17,7.91,0.206484787680048,0.221407819585788,0.206484787680048,0.485686618380105,0.206484787680048,0.407337289825754,0.596269630198602,-1.46903729903023,-1.22485472577942,-1.51915384946066,-1.659564896219,-2.02907296991584,-0.661595341398112,-0.00591339227009726,1.039489088175,0.404817107091948
"58",58,4828,"Male","IB",12.64,159.7696,2019.487744,13,14,88.89,86.72,61.29,-0.91,-0.51,-0.44,-0.71,-0.58,-1.07,-1.12,0.39,0.37,1.37,0.71,-0.92,-0.48,0.8,151.31,0.89,1.08,5.87,0.742110559576758,0.794914602590006,0.742110559576758,1.64895910012843,0.742110559576758,0.481423954206704,0.938020480733533,-1.33582658145856,-0.843202152259168,-1.2888457449096,-1.33898591567296,-1.53246411936732,-0.930180011923054,-0.822725710502179,1.72693383220291,0.488756865478779
"59",59,4885,"Female","IGCSE (British)",14.83,219.9289,3261.545587,16,14,91.67,96.88,68.97,0.65,0.34,0.76,0.34,0.64,0.36,0.84,-0.32,-0.85,0.55,-0.21,0.61,0.55,1.56,68.86,0.92,1.49,8.03,-0.661922545313935,-0.709576976942055,-0.661922545313935,0.359851990847212,-0.661922545313935,-1.01355933792703,1.01141181182666,1.10822662072605,0.960766407520975,0.536037425717209,0.692183499379108,1.03279704596673,0.598768313021852,1.22329079972166,0.887179579837353,-1.02372375488567
"60",60,4906,"Female","IGCSE (British)",12.89,166.1521,2141.700569,13,12,99.07,100,68.97,0.75,1.38,1.13,0.6,0.93,0.39,0.61,-0.31,-0.77,0.81,-0.09,0.64,1.25,1.59,60.5,0.99,1.54,7.51,-0.0778524624026721,-0.0832963908605689,-0.0778524624026721,1.01894080086078,-0.0778524624026721,-0.689083385964875,0.851212858414704,0.861216984875132,1.36862374531281,0.574116383065455,0.842865241886886,1.02608619390871,1.66903434210268,1.32003430298281,1.0827316690961,-0.682280510179674
"61",61,4919,"Female","IGCSE (British)",15.44,238.3936,3680.797184,16,12,96.3,96.09,65.63,-0.67,0.67,0.49,-0.96,0.27,-0.35,-0.03,0.23,-0.06,-0.81,-0.22,-0.04,0.58,1.04,94.15,0.96,1.25,11.88,0.0681833985760636,0.074094911217812,0.0681833985760636,-1.19653511547682,0.0681833985760636,-0.300161206315017,0.803252103134435,-0.0166007124542683,0.424301927592953,-0.372770027116579,-1.35929352765938,-0.942027388641118,1.1549660840461,0.990131574307037,0.10479561692127,-0.322686650530551
"62",62,4249,"Female","IGCSE (British)",13.94,194.3236,2708.870984,14,11,90.48,96.85,51.85,0.42,0.14,0.42,0.51,0.27,0.41,-0.16,1.39,-0.21,0.65,0.61,0.18,0.28,1.05,111.66,0.9,0.94,5.88,1.16880614285129,1.25266121736631,1.16880614285129,0.648145330643399,1.16880614285129,-0.260782099639377,0.764522798446815,-0.144883548757645,0.410633198120176,0.598869749889358,0.84324729425536,0.606673278221366,0.173531616585926,0.587051808254662,0.40605781892979,-0.25807709764009
"63",63,4295,"Male","IGCSE (British)",13.42,180.0964,2416.893688,16,13,78.7,87.5,50,0.96,-0.42,-0.43,0.45,-1.53,-1.22,-1.27,0.54,1.35,-0.31,0.52,-1.34,-0.42,0.52,218.2,0.79,1.04,7.53,0.521770913232609,0.558244195553884,0.521770913232609,-0.247350402908751,0.521770913232609,1.3616893490233,1.49454154672396,-1.54408658272831,-2.22522088662138,-1.4786249762711,0.671515898164927,1.38912941493111,-0.672812795551544,-0.650077800653968,1.15212237677553,1.36929139253507
"64",64,4315,"Male","IGCSE (British)",13.83,191.2689,2645.248887,12,11,92.59,92.19,65.52,1.18,-0.12,-0.21,1.02,0.77,0.35,0.65,-0.74,-0.22,-1.07,-0.67,0.59,-0.16,1.08,120.1,0.93,1.66,13.24,-0.924023444258685,-0.989969531932583,-0.924023444258685,-1.11850750423614,-0.924023444258685,-0.256988699523618,0.251264784706552,0.88837032169345,1.14089293036012,0.522364218501013,1.66245900146131,1.75858706314901,-0.196787785241073,-0.274070002698213,0.448192445177692,-0.253314162916493
"65",65,4723,"Female","American Diploma",13.88,192.6544,2674.043072,15,11,92.59,95.31,75,0.57,-0.24,0.08,0.81,0.97,0.5,0.98,-0.61,-0.01,0,-0.21,0.82,-0.08,0.98,106.8,0.93,1.63,10.21,-0.811375394489531,-0.869426357261575,-0.811375394489531,-0.0158055114309184,-0.811375394489531,-0.0535662719184083,1.06069281847364,1.30704157929915,1.43379363483708,0.713584197885538,1.32582401320179,0.830899730621642,-0.350334224526403,0.122164640384173,0.429039456683461,-0.0501589351213515
"66",66,4806,"Male","IB",15.04,226.2016,3402.072064,10.5,13,93.52,96.88,56.25,-0.85,-0.94,-0.61,-0.56,-0.41,-0.33,-0.69,0.44,-0.1,-0.4,-0.02,-0.48,-0.78,1.03,113.96,0.94,1.19,8.72,0.131071695823013,0.140674900785642,0.131071695823013,-0.676928912158582,0.131071695823013,-0.289404594392977,-0.580989892578624,-0.849283614108397,-0.577499917981491,-0.346179218094333,-0.755821148885071,-1.24842475946566,-1.10000513560473,-0.563107824913105,0.532853646040735,-0.302959476516912
"67",67,4912,"Female","IGCSE (British)",14.93,222.9049,3327.970157,14,13,92.59,93.75,62.07,0.41,0.17,0.43,0.16,0.46,-0.58,-0.5,1,0.51,0.07,0.53,-0.2,0.3,0.79,137.93,0.93,1,8.26,0.670286350047206,0.71878024325412,0.670286350047206,-0.162303150097717,0.670286350047206,0.335405205868904,0.424579422223516,-0.603669364702634,0.697946422149694,-0.665581360740562,0.411109869535959,0.67369060146914,0.385925534572846,0.803521651124017,0.574885323580494,0.324614091940906
"68",68,4241,"Male","IGCSE (British)",12.78,163.3284,2087.336952,15,11,89.81,93.75,57.69,0.58,-0.56,-0.98,0.77,1.24,1.23,1,-0.68,-1.07,1.19,-0.19,1.16,-0.77,1.82,111.48,0.9,1.65,5.75,-0.394695295008298,-0.422470024631166,-0.394695295008298,1.43520407802303,-0.394695295008298,-0.975302206990757,1.44092543026443,1.3607739237514,1.82185711976574,1.64601527144584,1.10607599836214,0.757512760464832,-0.973273622418715,-1.51352731670298,0.851591972127361,-0.96888949016439
"69",69,4288,"Male","American Diploma",14.83,219.9289,3261.545587,14,13,89.81,98.44,71.88,0.31,0,-0.38,0.05,0.36,0.46,0.19,0.47,0.24,1.06,0.59,0.34,-0.19,0.85,137.19,0.9,1.19,7.38,0.128077454686065,0.137298259069547,0.128077454686065,0.891627662332155,0.128077454686065,0.077520300401499,0.45893789442075,0.279157935687214,0.550286800646653,0.663833598575285,0.216267109770604,0.512117289169313,0.138167052753968,-0.298292533831254,0.613079492244412,0.0683321854679984
"70",70,4327,"Male","IGCSE (British)",15.2,231.04,3511.808,15,13,91.67,93.75,66.67,0.48,0.45,0.57,0.34,0.1,0.32,0.48,0.74,1.33,0.89,0.99,0.3,0.51,0.6,183.43,0.92,1.06,7.13,0.47590473474124,0.512163614739479,0.47590473474124,0.63508831488385,0.47590473474124,1.12424792238391,0.608447267862299,0.641036146188009,0.17222648650864,0.48562354436884,0.745843374397313,0.804001016530656,0.813207054270461,1.0468114439627,0.471672635478917,1.10893281697086
"71",71,4390,"Male","IGCSE (British)",13.6,184.96,2515.456,14,11,89.81,89.84,60.71,0.33,-0.13,-0.54,0.12,-0.46,0.03,-0.25,0.75,1.7,0.66,1.04,-0.22,-0.34,0.54,199.98,0.9,1.01,6.87,0.654434830749324,0.700568820030205,0.654434830749324,0.726133116971853,0.654434830749324,1.68857226525042,0.881479743206619,-0.250945289144334,-0.659355307652077,0.114542750619276,0.15676649515483,0.441475076317424,-0.249934793664155,-0.759977145803544,0.536328993118639,1.69546758346263
"72",72,4394,"Female","IGCSE (British)",13.61,185.2321,2521.008881,13,13,81.48,94.53,66.67,1.19,0.32,0.21,1.03,1.1,1.04,1.24,0.61,1.66,-0.13,0.71,1.13,0.27,0.49,217.94,0.81,1.11,9.45,0.510325050468467,0.546319060525398,0.510325050468467,-0.0973061512618997,0.510325050468467,1.64739205382666,0.602533174469465,1.64423623780955,1.62159767713025,1.40184891907301,1.64760041645712,1.75580002815604,0.359787996384151,0.240430825623841,1.07923844993492,1.65419041161067
"73",73,4435,"Female","IB",15.15,229.5225,3477.265875,14,13,81.48,94.53,71.88,-0.94,-0.49,-0.3,-0.81,-1.16,-0.25,-1.05,-0.1,-0.17,0.45,0.06,-0.82,-0.39,0.93,131.28,0.81,1.36,8.59,-0.380028249815246,-0.408538055485098,-0.380028249815246,0.18633430169323,-0.380028249815246,-0.37354562144953,0.34892586787123,-1.31236033042754,-1.6781611600199,-0.244029290381986,-1.15155980665786,-1.37819597767793,-0.471029762995188,-0.126625609100154,0.490798080497519,-0.389489689718679
"74",74,4450,"Female","American Diploma",14.6,213.16,3112.136,12.5,13,93.52,99.22,62.5,-0.2,0.18,0.13,-0.3,-0.49,-1.05,-0.56,0.77,0.14,0.31,0.41,-0.7,0.15,0.93,126.01,0.94,1.12,7.77,0.422401959291097,0.452834390802098,0.422401959291097,0.158537274074313,0.422401959291097,0.00623287355960589,0.123924922355922,-0.671176866455049,-0.696934673717315,-1.2646757674094,-0.390300396533851,-0.287366223749369,0.341949088298609,0.335343794606343,0.700887802981505,0.000864611953413204
"75",75,4452,"Female","IB",14.92,222.6064,3321.287488,15,11,100,96.09,56.25,0.99,-0.97,-0.57,0.61,-1.39,-0.72,-1.28,-0.78,-1.49,-0.7,-0.99,-1.13,-0.77,3.18,29.56,1,1.76,9.74,-1.11121541738703,-1.19155117878404,-1.11121541738703,-0.963358963220823,-1.11121541738703,-1.66612264054371,0.70436126796137,-1.59866702605897,-2.01532161690533,-0.844531678881991,1.14845697180878,1.56141277166218,-1.16079608288487,-0.533794928358416,0.0302902199968762,-1.67861134467173
"76",76,4564,"Male","IGCSE (British)",13.09,171.3481,2242.946629,15,13,92.59,99.22,81.25,0.58,-0.53,0.22,0.13,0.06,0.26,0.66,0.63,0.59,-1.02,0.07,0.32,-0.15,0.77,151.89,0.93,1.16,16.06,0.765467810692703,0.818686138449415,0.765467810692703,-0.922745140343827,0.765467810692703,0.644388173988951,1.33316704317431,0.919583218808437,0.0971330871010499,0.408061239243853,0.101232632530037,0.782198765724975,-0.878632827973966,0.148319818022774,1.27908105113098,0.652320979021216
"77",77,4592,"Male","Other?",12.5,156.25,1953.125,13,11,92.45,89.06,56.25,0.79,1.16,0.62,0.58,0.04,1.1,0.71,-0.42,0.44,-0.69,-0.22,0.62,0.89,0.81,118.55,0.92,1.42,9.71,-0.0028413604036342,-0.00304639356818948,-0.0028413604036342,-0.470903025568712,-0.0028413604036342,0.569182648166913,0.986771584160561,0.999264564393369,0.0635330636899565,1.48153676011064,0.755895130814544,1.05672297831054,1.30572581901887,0.56209769740994,0.959874912612165,0.576036662059616
"78",78,4830,"Male","IB",13.05,170.3025,2222.447625,14.5,13,88.89,98.44,68.75,-1.6,-0.53,0.41,-1.76,-0.94,0.35,-0.35,-0.43,-0.25,0.48,-0.07,-0.31,-0.06,1.05,111.1,0.89,1.58,8.16,-0.275284351252047,-0.29443391620393,-0.275284351252047,0.645277046524749,-0.275284351252047,-0.18952076818967,1.20923016211398,-0.364732865249557,-1.36588068529025,0.522864224541855,-2.99912833951632,-2.55200587945614,-0.885589594692727,0.393242299839911,1.29450724137301,-0.182278560843856
"79",79,4258,"Male","IGCSE (British)",14.48,209.6704,3036.027392,9,12,100,71.88,53.33,-0.07,1.66,1.75,0.21,0.37,0.69,0.39,-1.89,-1.12,-0.43,-1.15,0.48,1.71,2.12,51.13,1,2.39,8.37,-2.22915908425882,-2.39013541014015,-2.22915908425882,-0.586790464732267,-2.22915908425882,-1.23840363317248,-0.800327231687952,0.542230850058027,0.561593250232477,0.956704266205784,0.428797195446635,-0.0981761483398769,2.32352547240617,2.47034942003441,0.472938772056753,-1.24292592676688
