"","ID","PostScore","PreScore","Gain","SelfEfficacy_S","TaskValue","MasteryGoals_S","X","Gender","SelfEfficacy_P","PerfAvGoals","PerfAppGoals","MasteryGoals_P"
"107","4447",11,11,0,0.642990037082927,0.61817993881397,0.688416117755098,164,"Female",0.393980060534955,0.958007245852535,-0.0765799525254648,0.680894307127598
"108","4448",14,14,0,0.26070633862181,0.542019370128857,0.0916727773908514,161,"Female",0.431428478441389,-0.742385329602817,-0.149271732827798,0.262845724575286
"109","4449",14,9,5,0.103387662875689,0.276686531463086,-0.683898150933824,159,"Female",0.79722691557335,0.204444539431074,0.623948350648156,0.433279880037836
"110","4450",12,12,0,-0.497903290758227,-1.06835305281365,-0.579160091345526,171,"Female",-0.0967259695828885,0.342631105447458,0.0525563851115348,-0.201148983657951
"111","4451",10,10,0,0.317709252724889,1.50593524331041,1.18417929357366,163,"Female",0.862780247442498,-0.11973499822346,-0.862398492730077,0.783431070066009
"112","4452",14,12,2,-1.43497338270091,-0.770051942346839,-1.45373347028186,173,"Female",0.823888721679119,-1.38680570359082,-1.02394400805622,0.645335454375698
"113","4453",9,7.5,1.5,-0.114352942457493,-0.113567233541234,-0.3603235955586,172,"Female",-0.38870790721322,-1.62972924683853,-0.57640842537787,-1.00425982384487
"114","4454",13,5.5,7.5,-0.273592693174298,-1.1647513852357,-0.330677758051835,168,"Female",-0.473307051849833,-0.723248853375558,-0.873149072131571,-1.02657311883451
"115","4455",14,8.5,5.5,-0.59523160940092,-1.56325979411987,-1.64128231826914,162,"Female",-0.24366137245788,-1.35566890020542,-1.4915378988698,-0.888969930082889
"116","4456",9,9,0,-0.0786609311432707,-0.0988340876054175,0.0325184840840809,167,"Female",-0.0658835976181639,-0.338358913652998,-0.325158118330175,-0.0303747077006632
"117","4457",6,7,-1,-0.172322727951343,-0.360765923996161,-0.607890966064623,166,"Female",0.0345019088763856,0.459177356903966,0.309748856698446,-0.0277831739374944
"118","4458",14,13,1,0.972241230235601,0.505494586951224,0.767819934666967,169,"Female",0.636272509304707,0.589363531028492,0.0786356901610777,0.031791647362215
"119","4459",14,9,5,0.955663818955515,-0.504493548356072,-0.139484184405966,165,"Female",0.748545708331817,-0.534997067037058,-1.33493703936218,0.14236467408019
"120","4460",13,4,9,0.249376357635797,0.778950844351695,0.894619657108443,170,"Female",-0.0470094761041654,-0.807961860146446,-0.856110311848499,0.405299128982365
"121","4461",12.5,14,-1.5,-0.317090973424211,-0.403802771610991,-0.100308149045319,197,"Male",0.591127673085378,1.00341113868899,1.73084444303158,-0.769161560640333
"122","4465",8,9,-1,-0.504669014709126,-0.713767099652051,-0.412842745223637,177,"Male",0.245209449420888,1.09684752126107,-0.0266254556048639,0.0749321581773744
"123","4467",5,6,-1,-0.41152831819327,0.0127019612007766,-0.349741168988676,178,"Male",0.873325531293372,1.87634492856979,2.52886611802787,0.813236680679217
"124","4476",9,7,2,0.89566429517386,0.39635770747914,0.929737768882484,186,"Female",0.696813799045165,0.260898353896701,0.271694035710018,0.593361557258964
"125","4478",5.5,6.5,-1,0.160363574300141,0.417617434669739,0.164566860629872,203,"Female",0.74421415852291,1.16811979374616,0.720592186029138,0.630695189683405
"126","4479",12,7,5,0.529002506651486,0.617990131804947,0.165536361578058,183,"Female",0.391708094025829,1.52877128660356,2.19815464577877,0.702005110919848
"127","4482",4.5,8.5,-4,0.823200055066962,0.385854292572861,0.700500164922613,189,"Female",0.873325531293372,1.87634492856979,2.52886611802787,0.813236680679217
"128","4485",12.5,7,5.5,-0.373868502296761,-0.022219060549746,-0.0188496417738305,185,"Male",0.334677282014238,1.6572995876658,2.20226161158579,0.28130465077504
"129","4488",5.5,5.5,0,0.536995452144834,0.0867084765882333,0.242448141969357,202,"Male",0.821043368247521,1.47990439473324,1.95118478476835,0.522654238654776
"130","4490",1.5,4,-2.5,-0.747939859555724,-0.615129592800143,-0.780367482182341,176,"Male",0.703546151896272,0.57149436369064,-0.50785687649839,-0.167314027433979
"131","4492",4,6,-2,0.269706790681062,0.379282112862827,-0.0483459405383242,195,"Female",0.87003027867041,0.65832988161112,-0.315399378094663,0.78757457994993
"132","4494",2,14,-12,0.326444634922033,-0.242912606325863,-0.0116765103775849,198,"Female",0.672178428692796,1.030608628223,2.17010836018406,0.459679954482804
"133","4495",6,7.5,-1.5,0.628284052595905,0.566251093404153,0.671830402561601,210,"Female",0.604597253758645,1.44988764594253,2.17783138042831,0.424763662236452
"134","4498",6,5.5,0.5,-0.124662674278061,-0.282599762712445,0.0842520520650201,191,"Female",0.675108871315324,0.447146380511365,-0.495160066883866,0.430408982661926
"135","4499",6.5,6.5,0,-0.886210220023489,-1.03668632366764,-1.07000521122956,208,"Female",-0.061654515028791,-0.381634829604545,-0.325688907052772,0.308387867846904
"136","4500",14,13.5,0.5,0.0715547325273333,0.129662546893844,0.180894702252908,192,"Female",-0.594202055778308,-0.0298839279255369,-0.264960632539034,-0.178583962435823
"137","4501",4,6,-2,-0.889708851068086,-0.346551669581199,-0.492191300467161,207,"Female",-0.930601435521919,-0.596209645874944,-1.1013768437285,-0.261309175423928
"138","4502",9.5,9.5,0,-0.082317533365902,-0.301188637299724,-0.617162500716696,204,"Female",-0.531090602742195,0.850759303852961,0.234414809423301,-0.299857686003704
"139","4503",7,7,0,0.341180915604696,-0.256154768688872,-0.326965363054685,182,"Female",0.00200531725712796,-0.0906641780248898,-0.172933626588401,-0.0200261093715439
"140","4505",5.5,7,-1.5,0.232799073903194,0.47640878901433,0.793058495151483,209,"Male",0.867569530598735,1.27651967755109,2.14834678799695,0.810439516345165
"141","4507",15,7,8,1.49393723272216,1.78710362032207,1.74608829772361,180,"Male",0.866187027393963,0.414139138887297,-0.100084617447868,0.790006986657543
"142","4509",9,5,4,-0.482984153187897,0.231746324736952,-0.156054446788049,206,"Male",0.402357292588214,-0.659069027292055,-1.08006755368398,0.54185967946483
