"","subject_id","session_code","CB_ACC","CB_RTc_mean","PerCorrect","EFF"
"60","4287","EypNQtKvC9E3",0.625,10.73855,62.5,5.82015262768251
"61","4288","vd8WTclfXKvv",0.71875,7.38386956521739,71.875,9.73405602105647
"62","4289","ZOPH7fTB2LHC",0.666666666666667,8.9487,66.6666666666667,7.44987167596038
"63","4290","lWWudOnINTme",0.84375,8.48948148148148,84.375,9.93876954488343
"64","4291","SvpaiUdmf1uG",0.548387096774194,9.88876470588235,54.8387096774194,5.5455571356449
"65","4292","Z4rMzrca3Cos",0.709677419354839,9.531,70.9677419354839,7.44599117988499
"66","4292BM","la0X2mwbH5m1",0.538461538461538,9.12142857142857,53.8461538461538,5.90325883982893
"67","4292F","yJ4C6mC412ns",0.666666666666667,13.14,66.6666666666667,5.07356671740233
"68","4293","lGRMov1B3bWW",0.391304347826087,7.67841666666667,39.1304347826087,5.09615933614031
"69","4293","MIZMmn2v1VfD",0.15,7.67841666666667,15,1.95352774552045
"70","4294","3t24RuzX0ekP",0.68,9.37164705882353,68,7.25592839478276
"71","4294A","ipBdt05sP0zh",0.65625,7.26214285714286,65.625,9.03658896429625
"72","4295","3pHXAQloJPVf",0.5,7.5265625,50,6.64313888312228
"73","4296","0UZ8WKLhMZk5",0.620689655172414,9.69127777777778,62.0689655172414,6.40462144832607
"74","4299","etTaHg25gDNY",0.6,11.948,60,5.0217609641781
"75","4301","Gn6b5BJDeg96",0.625,9.30365,62.5,6.71779355414273
"76","4302","ROahjt12UNuW",0.566666666666667,17.9595882352941,56.6666666666667,3.15523195321959
"77","4303","xAf7DObzSP38",0.517241379310345,8.4112,51.7241379310345,6.14943621968738
"78","4304","a2k616GxDyrS",0.533333333333333,8.0410625,53.3333333333333,6.63262265817898
"79","4305","3j6PlfCf5X9z",0.586206896551724,7.38439285714286,58.6206896551724,7.93845760771911
"80","4305","YRcZRoZ0zNdx",0.5,7.38439285714286,50,6.77103737128983
"81","4306","Myqn77ZGP2mR",0.620689655172414,7.21572222222222,62.0689655172414,8.60190617178803
"82","4307","GlYmTe6erot2",0.483870967741935,7.3854,48.3870967741936,6.55172323424507
"83","4308","Qz35aDWzw4Dp",0.458333333333333,8.13672727272727,45.8333333333333,5.63289536408056
"84","4309","3DJMjhc8ELl5",0.580645161290323,6.94394444444444,58.0645161290323,8.36189237883192
"85","4312","gaVb9YggKWe5",0.7,11.9582380952381,70,5.85370515643728
"86","4313","HHpbIMS2BGzF",0.75,9.35709523809524,75,8.01530796594385
"87","4314","nA3sJIUsyE4b",0.75,11.4914166666667,75,6.52661044112635
"88","4315","SWUqnfxacLOh",0.655172413793103,13.2416842105263,65.5172413793103,4.94780273699838
"89","4317","GZXDbNAe2pqP",0.6875,6.85063636363636,68.75,10.0355640484627
"90","4318","vU7d7oKcGQPU",0.645161290322581,10.77965,64.5161290322581,5.98499292947898
"91","4319","74ttqXUSsc2w",0.53125,12.7018235294118,53.125,4.18247032616901
"92","4321","WfXpi1aarEnh",0.724137931034483,7.78985714285714,72.4137931034483,9.29590771376952
"93","4322","0ylpgegLu3RV",0.71875,7.67708695652174,71.875,9.36227509302102
"94","4323","cDMLuJGEndo4",0.566666666666667,8.6419375,56.6666666666667,6.55717154476836
"95","4323","xo2PqtRb2wKL",0.681818181818182,8.6419375,68.1818181818182,7.88964490680686
"96","4324","usvh0fFClsep",0.7,6.69219047619048,70,10.4599533215689
"97","4325","zGVxb238NgVA",0.620689655172414,8.74272222222222,62.0689655172414,7.09950104093147
"98","4326F","ZN8XFaCgtqJL",0.655172413793103,5.81952631578947,65.5172413793103,11.2581742609445
"99","4327","gv1n76Xn4LYf",0.666666666666667,7.13055,66.6666666666667,9.34944242262752
"100","4328","5NSuGrSGOaIA",0.65625,10.7450952380952,65.625,6.10743772352391
"101","4329","jY0Slng4Oejx",0.517241379310345,5.7622,51.7241379310345,8.97645654976129
"102","4330","aCycOwLDwKTo",0.260869565217391,7.14933333333333,26.0869565217391,3.64886560822535
"103","4331","IafHluALLmjy",0.633333333333333,8.34278947368421,63.3333333333333,7.59138577487861
"104","4332","ZoHmZYRGfrfC",0.78125,8.35796,78.125,9.34737663257541
"105","4335","dpBTkPqnVBCP",0.78125,12.43908,78.125,6.28060917688446
"106","4338","1ww3VsuuZblw",0.6875,14.0261363636364,68.75,4.90156363930973
"107","4339","KKGkaO9hTII9",0.75,13.7112083333333,75,5.46997742114876
"108","4340","AeQlFObKJH8R",0.607142857142857,12.7760588235294,60.7142857142857,4.75219209248391
"109","4341","J6QTH5vi6F6s",0.65625,6.87090476190476,65.625,9.55114388484223
"110","4342","XsJuKYHYgYN8",0.6875,14.8272272727273,68.75,4.63674014941799
"111","4343","cu3FaXNed1ZY",0.71875,10.415,71.875,6.90110417666827
"112","4344","B7WurumTACHF",0.71875,6.7764347826087,71.875,10.6066098628239
"113","4345","7EjlyFpJLxgS",0.666666666666667,10.20615,66.6666666666667,6.53200929504923
"114","4346","1JYSH0CGHxCa",0.625,6.5578,62.5,9.53063527402482
"115","4348","XV4OpXz1bBzO",0.580645161290323,6.13388888888889,58.0645161290323,9.46618322907871
"116","4350","85NaCtnoQnjw",0.625,9.9256,62.5,6.29684855323608
"117","4352","rGLmHekeVI0q",0.65625,8.01066666666667,65.625,8.19220206391478
"118","4353F","Blc5ldSsSTgp",0.620689655172414,9.09483333333333,62.0689655172414,6.82464023719416
"119","4355","dTkNcRSSdzRU",0.7,7.97738095238095,70,8.77480972989106
"120","4356","DCrpRcfxubyn",0.625,13.54945,62.5,4.61273335818059
"121","4357","QqxcNVIuoWJw",0.5625,5.93955555555556,56.25,9.47040556719545
"122","4358F","2vwxWm5LbKuA",0.533333333333333,8.657375,53.3333333333333,6.1604508679979
"123","4360","nTlFoOjcQyOX",0.548387096774194,8.00564705882353,54.8387096774194,6.85000341315049
"124","4362","C3SQWWykGTZF",0.78125,8.98016,78.125,8.69973363503546
"125","4363","ERM3yeFf6QqV",0.642857142857143,11.1452222222222,64.2857142857143,5.76800650574166
"126","4364","9E7atrkV0SLC",0.6875,18.9684090909091,68.75,3.62444734666491
"127","4365","2mYYwb6W0UC8",0.71875,6.3335652173913,71.875,11.3482687132737
"128","4366","8WyeYp5cBhey",0.65625,9.02528571428571,65.625,7.27123795051997
"129","4368","rf2QJfv4CiF8",0.1875,4.96033333333333,18.75,3.77998790403871
"130","4370","IAmj7PIwoIf3",0.59375,7.24678947368421,59.375,8.19328341407084
"131","4371","i9HS9VV5We5B",0.740740740740741,8.8874,74.0740740740741,8.33472940050792
"132","4372","PjUnxhjKPx22",0.65625,10.5965238095238,65.625,6.19306870626935
"133","4373","8pRzuWIyrA5J",0.6875,7.19263636363636,68.75,9.55838673390715
"134","4374","6hIuEm5WYeon",0.59375,5.58768421052632,59.375,10.6260478872709
"135","4375","0DNXAfXCr7Jy",0.625,8.8727,62.5,7.04407902893144
"136","4376","JOKeqxp0c0qW",0.4375,12.257,43.75,3.56938892061679
"137","4378","8G9kZUut34mp",0.625,7.44495,62.5,8.39495228309122
"138","4382","7pIm6BN5YBLj",0.608695652173913,8.83402941176471,60.8695652173913,6.89035120670171
"139","4382","SxytVjcmhHXw",0.625,8.83402941176471,62.5,7.07491418545264
"140","4383","YMx1JBPlPvue",0.71875,14.2263913043478,71.875,5.05222993395618
"141","4385","6SehxelHoVQ8",0.592592592592593,7.5410625,59.2592592592593,7.85821086342399
"142","4386","HWuNgLNKUgm7",0.517241379310345,7.11113333333333,51.7241379310345,7.2736841662887
"143","4389","1EF06wJ9j45k",0.84375,9.04622222222222,84.375,9.32709786774098
"144","4390","uQ0tjPNTCTdw",0.607142857142857,6.86935294117647,60.7142857142857,8.83842863137085
"145","4394","9Xq0uFAfyqzU",0.666666666666667,9.44525,66.6666666666667,7.05822150463637
"146","4395","iE1hEHgsWp0z",0.6875,5.86977272727273,68.75,11.7125488829519
"147","4399","Wzz0l4s7J8Eo",0.517241379310345,8.84633333333333,51.7241379310345,5.84695782784217
"148","4400","S76iaZjPjCOx",0.576923076923077,7.2374,57.6923076923077,7.97141344851849
"149","4402","NmHvvDulbLve",0.7,7.887,70,8.87536452390009
"150","4407","eXdwhCtS0Re8",0.620689655172414,6.26661111111111,62.0689655172414,9.90470996471906
"151","4408","uE7wHslsuR4m",0.59375,9.65005263157895,59.375,6.1528161831678
"152","4413","35zM8cQQcUcS",0.580645161290323,8.03194444444444,58.0645161290323,7.22919792718368
"153","4415","KJANVzOXJguH",0.59375,11.3903684210526,59.375,5.21273744668857
"154","4417","JV0U7ANLD6XC",0.551724137931034,8.1340625,55.1724137931034,6.78288540235626
"155","4418","xZ4f9700nxB2",0.78125,8.28184,78.125,9.43329018672179
"156","4419","Nl9QBYUNZecr",0.620689655172414,7.705475,62.0689655172414,8.05517706789541
"157","4419","yxDugxtug0tY",0.6875,7.705475,68.75,8.92222737728693
"158","4420","3oO8vllVikxT",0.0833333333333333,13.306,8.33333333333333,0.626283881958014
"159","4421","XSd0FGQxOlLo",0.380952380952381,6.16625,38.0952380952381,6.17802361163399
"160","4423","vwJpt7Bq7qJi",0.6875,9.26581818181818,68.75,7.41974412307209
"161","4425","YUnou1La76rV",0.571428571428571,5.3958125,57.1428571428571,10.590222907645
"162","4427","UEmd5u24W194",0.454545454545455,7.899,45.4545454545455,5.75446834466964
"163","4428","8UOwEvNVLvYk",0.65625,6.93638095238095,65.625,9.46098555579965
"164","4430","WQi7VvRFDzBG",0.65625,6.2687619047619,65.625,10.4685743368479
"165","4431","hNMHF7fyovB3",0.625,5.7828,62.5,10.8079131216712
"166","4432","lRoLtWV7xdj5",0.375,22.55975,37.5,1.66225246290407
"167","4433","xtAZnEeL2hpa",0.67741935483871,8.75128571428571,67.741935483871,7.74079806048249
"168","4435","sCFbcnslsTrK",0.71875,8.5855652173913,71.875,8.37160957724796
"169","4436","XqvolWFDbz9H",0.633333333333333,10.4304210526316,63.3333333333333,6.07198242657274
"170","4437","U1i8JwBuriW6",0.78125,12.60348,78.125,6.19868480768804
"171","4440","gFukgDLSSUPj",0.551724137931034,6.2274375,55.1724137931034,8.8595692518959
"172","4441","ASiJfPUl2yy8",0.586206896551724,5.78564705882353,58.6206896551724,10.1320887809379
"173","4443","fnpXkrzuUKTj",0.6875,5.92504545454545,68.75,11.6032865110356
"174","4444","gGQRD7GFCrlu",0.46875,22.9258,46.875,2.04463966361043
"175","4447","AxvpL5VkVKxb",0.8125,10.0497692307692,81.25,8.08476275765995
"176","4448","q7VqmFFPQu28",0.7,8.98104761904762,70,7.79419094177156
"177","4449","oFQCYHEaIFVp",0.625,10.65835,62.5,5.86394704621259
"178","4450","8LYWGRPRbyeC",0.625,7.7712,62.5,8.04251595635166
"179","4451","EhMDt54mCBhR",0.65625,11.5917142857143,65.625,5.66137142293757
"180","4452","kuVHZ4KqNUSM",0.5625,9.73544444444445,56.25,5.77785640100891
"181","4453","1YHCeTursQ2i",0.7,8.6177619047619,70,8.12275864355456
"182","4454","XQ6qxJ7wO9AL",0.620689655172414,6.84788888888889,62.0689655172414,9.06395628263654
"183","4455","a1v0AjFkX2Fe",0.625,6.39605,62.5,9.77165594390288
"184","4456","7oXUdJ7VuFtT",0.75,11.178875,75,6.70908298017466
"185","4457","qX1mGiDyVmm5",0.642857142857143,6.46916666666667,64.2857142857143,9.93724811836367
"186","4458","OnC1SH3LtSxN",0.645161290322581,6.5355,64.5161290322581,9.87164394954603
"187","4459","EgQp2nNOfhvD",0.6875,15.2692272727273,68.75,4.50251992272038
"188","4460","Tf1ZwXzOggrA",0.78125,9.39932,78.125,8.31177148985246
"189","4462","hZ7bg1Uppga2",0.0769230769230769,5.967,7.69230769230769,1.28914156063477
"190","4463","Rn2Vb51D0VxH",0.7,6.98857142857143,70,10.0163532297629
"191","4465","77z98v7mYm9v",0.483870967741935,7.6336,48.3870967741936,6.3386995355001
"192","4466","5d4Ku4Mope8F",0.6875,12.1037272727273,68.75,5.68006849880953
"193","4467","e5o2BA1fucOT",0.45,11.1098888888889,45,4.05044554901039
"194","4469","X4D4KPw9xAFM",0.409090909090909,4.27411111111111,40.9090909090909,9.57136813845161
"195","4475","mCLnkhdCWlHv",0.461538461538462,10.15125,46.1538461538462,4.54661703276406
"196","4476","99zKPmFB5Y3r",0.625,12.73235,62.5,4.90875604267869
"197","4478","IqghFL6dDgPL",0.59375,9.24021052631579,59.375,6.4257193957759
"198","4479","2v8tHM9aDjNZ",0.5,10.9386428571429,50,4.57095095369627
"199","4482","cbdbEDfs54yq",0.538461538461538,7.11721428571429,53.8461538461538,7.56562212187908
"200","4483","V15bZTNm7FgC",0.28,8.38657142857143,28,3.33867066398665
"201","4485","ZA7wZPnOmyLW",0.65625,8.60252380952381,65.625,7.62857522432509
"202","4488","gxYDwnD32YCY",0.625,10.2928,62.5,6.07220581377273
"203","4490","yDk4N739hEDd",0.67741935483871,10.3961904761905,67.741935483871,6.51603446849253
"204","4491","dVdsoFM9giR2",0.5,8.9112,50,5.61091659933567
"205","4492","vua0bo2x5sW9",0.444444444444444,7.34058333333333,44.4444444444444,6.05462024286595
"206","4494","QW0kp8PeZkL4",0.6875,17.8747727272727,68.75,3.84620274892243
"207","4498","sY0AsrrO0f6w",0.655172413793103,28.0851578947368,65.5172413793103,2.33280658862125
"208","4499","OeTjZzlc7Cfr",0.633333333333333,8.13089473684211,63.3333333333333,7.78922066797422
"209","4500","nCsc5R3wqYFi",0.78125,64.78156,78.125,1.20597589807964
"210","4502","IKwXWrbz7OHY",0.4,7.05275,40,5.67154655985254
"211","4505","66BZ8lmI7Dhq",0.580645161290323,10.2457222222222,58.0645161290323,5.66719601309262
"212","4506","yo4BHWAnXFTa",0.733333333333333,9.3525,73.3333333333333,7.8410407199501
"213","4507","LrXyaiF393Jc",0.571428571428571,5.9668125,57.1428571428571,9.57678109423702
"214","4508","4qBWeLugkMXQ",0.6875,7.75118181818182,68.75,8.86961519064542
"215","4509","YFX8zFEGjAVl",0.53125,8.98394117647059,53.125,5.91332901189704
"216","4513","VV4DAijuoC3a",0.45,8.46411111111111,45,5.31656536749938
"217","4514","KHH4Dx2oQM2R",0.551724137931034,8.95875,55.1724137931034,6.15849463296815
"218","4515","UafHkOCWYGhu",0.409090909090909,6.95888888888889,40.9090909090909,5.87868143352735
"219","4517","zJ9XRhEk2KRz",0.6,14.0177777777778,60,4.28027901077996
"220","4518","SThODOuxVj9x",0.576923076923077,7.0446,57.6923076923077,8.18957892461001
"221","4521","HkINEgJqOopF",0.5625,12.381,56.25,4.54325175672401
"222","4524","OSMPjwoxYail",0.689655172413793,8.2396,68.9655172413793,8.37000791802749
"223","4535","Aqk7IsgWarAe",0.642857142857143,8.75802631578947,64.2857142857143,7.34020565453387
"224","4535","zSevpUL6SBMg",0.689655172413793,8.75802631578947,68.9655172413793,7.87455012746928
"225","4536","Sqy83jqSmfjM",0.592592592592593,7.1575,59.2592592592593,8.27932368274666
"226","4537","JUlqikRaXXiE",0.689655172413793,6.28245,68.9655172413793,10.9774876427794
"227","4539","Jb4Tiuiw3esI",0.5625,7.50727777777778,56.25,7.49272927751589
"228","4540","ItCHZyZDLEdg",0.59375,8.09584210526316,59.375,7.33401161089838
"229","4542","9VeubYbk4sSv",0.434782608695652,12.7646,43.4782608695652,3.40615928972042
"230","4546","yQLnjLEPgSgC",0.65625,8.16985714285714,65.625,8.03257619472276
"231","4548","2ReIzyppg5bQ",0.625,9.59155,62.5,6.51615223816797
"232","4549","h5qxzFSzoUl4",0.65625,12.1622857142857,65.625,5.39577851907536
"233","4553","HpvfSiZjE1ld",0.53125,6.45764705882353,53.125,8.22668063399526
"234","4554","92uC6h373iPW",0.645161290322581,8.2694,64.5161290322581,7.80179082306553
"235","4556","JVGJBHeUku8A",0.625,6.80405,62.5,9.18570557241643
"236","4558","EsccAUL4U1gF",0.428571428571429,7.61641666666667,42.8571428571429,5.62694305377326
"237","4559","YKE1dqhi6eBv",0.645161290322581,10.92635,64.5161290322581,5.90463686704692
"238","4562","iTWAzCIgFQd0",0.45,8.00955555555556,45,5.61828926559942
"239","4563","OpTrMKQxP1BV",0.666666666666667,6.681,66.6666666666667,9.97854612582947
"240","4564","KQb7G9lgI3kf",0.8125,16.0561153846154,81.25,5.06037718674169
"241","4568","eLskV3VrpQL8",0.65625,12.2088095238095,65.625,5.37521695887045
"242","4571","QxNvfi8xPwQN",0.625,8.07515,62.5,7.73979430722649
"243","4572","w7HY0CTNP6hL",0.71875,35.1703043478261,71.875,2.04362746734214
"244","4579","jQp9jTg6RlKJ",0.666666666666667,11.09995,66.6666666666667,6.00603306020898
"245","4583","ghi1PDunSAOh",0.391304347826087,5.84433333333333,39.1304347826087,6.69544883065226
"246","4585","1WzUh5IGUEFW",0.633333333333333,5.84326315789474,63.3333333333333,10.8386926314905
"247","4588","zL0dTbXsYCoH",0.586206896551724,6.32529411764706,58.6206896551724,9.26766227227686
"248","4592","IQrKKfPTGdmB",0.5625,9.71161111111111,56.25,5.79203587915954
"249","4595","n18lVPp9voHf",0.566666666666667,8.38923529411765,56.6666666666667,6.75468796380048
"250","4604","UQkRNRBSQop7",0.724137931034483,7.43395238095238,72.4137931034483,9.74095466215122
"251","4606","s2gAzFgjOvWW",0.586206896551724,7.01658823529412,58.6206896551724,8.35458597389322
"252","4616","2rDAN8xWs5Hm",0.5625,8.38483333333333,56.25,6.70854121528951
"253","4617","FIOorAI51hy4",0.53125,15.7934117647059,53.125,3.36374437591252
"254","4636","EiWualDLkvbd",0.5625,6.54244444444444,56.25,8.59770388234095
"255","4637","8vh5v0aBkdKb",0.6875,8.48109090909091,68.75,8.10626849033143
"256","4643","OsFZl2shpZDu",0.741935483870968,5.03969565217391,74.1935483870968,14.7218311397619
"257","4644","AWX0EFUxYLIj",0.5,4.87616666666667,50,10.2539563181461
"258","4645","YkPI3IZipAFB",0.5,10.0111333333333,50,4.99443952399662
"259","4652","lpo0sG3pLbeB",0.625,9.90825,62.5,6.30787475083895
"260","4656","nj96yJ90LdqC",0.59375,7.19589473684211,59.375,8.25123242784629
"261","4657","AzAKu3n6UZSw",0.655172413793103,9.23042105263158,65.5172413793103,7.0979688798304
"262","46571","x3polrs3u0rb",0.65625,8.25676190476191,65.625,7.94803105102888
"263","4659","U8MQBdue2MpJ",0.551724137931034,7.824875,55.1724137931034,7.05090033937966
"264","4661","vTTcbRsNtTpo",0.71875,5.33704347826087,71.875,13.4671940172054
"265","4662","hBSAszWRXrs3",0.592592592592593,6.0376875,59.2592592592593,9.81489341064095
"266","4665","YfeDDc6c83xH",0.5625,6.23161111111111,56.25,9.02655813994954
"267","4667","YBz8lqzSyybB",0.67741935483871,9.12966666666667,67.741935483871,7.41997905917021
"268","4668","pJje14QnMm9V",0.5,8.1582,50,6.12880292221323
"269","4669","cGa9RFpLZq24",0.363636363636364,6.66675,36.3636363636364,5.45447727357954
"270","4672","9dZlEIrI4wrk",0.7,6.12528571428571,70,11.4280383422348
"271","4675","X9BcY4e6gkEi",0.5625,8.68155555555555,56.25,6.47925358998643
"272","4676","D3i1AoPq2VrZ",0.566666666666667,8.67558823529412,56.6666666666667,6.53173769083862
"273","4681","4VfiqQIXrEWA",0.548387096774194,4.47188235294118,54.8387096774194,12.2630036636254
"274","4683","vcPd3cpsBRD6",0.551724137931034,5.572375,55.1724137931034,9.90105902655572
"275","4684","MissPN81WpJR",0.65625,5.87585714285714,65.625,11.1685833069947
"276","4686","TCEJ9I9am6M7",0.714285714285714,9.65235,71.4285714285714,7.40012239802446
"277","4689","ygzYbtY535Mh",0.4,9.98191666666667,40,4.00724643730746
"278","4691","ub1vTJQ914rs",0.5,8.19608333333333,50,6.10047482029018
"279","4693","67cF2vaN4q7d",0.71875,7.93913043478261,71.875,9.05325848849945
"280","4697","IsAHZdW6QGlb",0.59375,9.72615789473684,59.375,6.1046716126344
"281","4698","xmE1Oikgfz8w",0.580645161290323,6.17316666666667,58.0645161290323,9.40595309738906
"282","4703","LEBlhANLh0oC",0.71875,9.70878260869565,71.875,7.40309088140724
"283","4705","eoxHK8DpGEF2",0.633333333333333,7.28036842105263,63.3333333333333,8.69919345704984
"284","4707","Gh4Z4Rz1Fmyj",0.75,9.29525,75,8.06863720717571
"285","4709","TY8X7ty7RaiY",0.65625,9.81861904761905,65.625,6.68373013371098
"286","4711","AoHjgdna9R4V",0.518518518518518,6.29064285714286,51.8518518518518,8.24269522676454
"287","4712","m1cIArC2tD3C",0.607142857142857,7.80911764705882,60.7142857142857,7.77479460014958
"288","4714","mr6XcBmr6XEw",0.642857142857143,7.91527777777778,64.2857142857143,8.12172561602286
"289","4716","8C78MbZAowR7",0.625,8.52775,62.5,7.32901410102313
"290","4717","UsaRDSWEz8Us",0.473684210526316,7.261,47.3684210526316,6.52367732442247
"291","4718","6EzqbyqBkUU7",0.65625,12.5794761904762,65.625,5.21683089234543
"292","4720","rdIGtP3aVhE6",0.65625,10.540619047619,65.625,6.22591516717641
"293","4722","uD7bvfzTq28f",0.59375,8.44047368421053,59.375,7.03455780107128
"294","4723","TIPdZ5LuuKhi",0.75,10.2081666666667,75,7.34705872748943
"295","4725","wy0rc8AhomAh",0.65625,8.87576190476191,65.625,7.39373145699095
"296","4726","YqYsgNVFdlWo",0.7,8.33309523809524,70,8.40024000685734
"297","4727","jaGCISuH90pO",0.551724137931034,6.5306875,55.1724137931034,8.44817851001192
"298","4728","CwzpUSDNtVXd",0.6,7.79483333333333,60,7.69740640167632
"299","4729","1AMUhWQB1vHE",0.75,7.58770833333333,75,9.88440734740946
"300","4730","MuXWmHSfsdfp",0.5625,9.57522222222222,56.25,5.87453728953201
"301","4731","X2nDotPg7bdg",0.53125,10.4674705882353,53.125,5.07524712414371
"302","4733","BUML12UEHC7L",0.689655172413793,5.98925,68.9655172413793,11.5148837068714
"303","4737","jmBcl685Fynd",0.580645161290323,11.2361111111111,58.0645161290323,5.16767016228717
"304","4739","2ixvZEXT5SfY",0.625,9.3958,62.5,6.65190829945295
"305","4740","Ejh8Ng2IS89E",0.580645161290323,6.76405555555556,58.0645161290323,8.58427546198107
"306","4742","NBRJIm4CjCMu",0.653846153846154,9.39876470588235,65.3846153846154,6.95672436013782
"307","4743","OLWwRLAUoP5n",0.592592592592593,7.064625,59.2592592592593,8.38816770306411
