"","ID","Gender","Certificate","Q01","Q02","Q03","Q04","Q05","Q06","Q07","Q08","Q09","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","sum"
"237","4571","Female","IGCSE (British)",1,2,2,4,4,2,1,1,2,2,3,2,3,3,2,3,3,2,3,45
"238","4566","Male","IGCSE (British)",4,4,5,5,5,2,1,2,2,1,2,2,3,1,3,3,4,5,5,59
"239","4546","Male","IGCSE (British)",3,4,5,5,4,1,3,1,1,1,4,1,4,2,4,4,4,4,5,60
"240","4554","Female","IGCSE (British)",5,5,5,5,5,1,1,1,1,1,5,5,3,5,5,5,5,5,5,73
"241","4535","Female","IGCSE (British)",5,5,5,5,5,3,2,3,2,3,3,2,3,1,5,3,3,5,3,66
"242","4553","Male","IGCSE (British)",4,5,5,4,5,1,3,1,2,1,3,1,2,2,5,3,5,5,4,61
"243","4540","Male","IGCSE (British)",3,5,5,5,3,1,1,1,1,1,1,1,1,1,5,5,5,5,5,55
"244","4358F","Female","IGCSE (British)",5,5,4,5,5,3,3,2,3,2,4,2,3,1,4,4,5,5,5,70
"245","4572","Female","IGCSE (British)",4,5,5,5,3,1,2,1,1,1,5,1,1,1,3,2,5,5,5,56
"246","4549","Female","IGCSE (British)",4,5,4,3,4,3,2,2,4,3,3,4,3,2,3,3,5,4,5,66
"247","4568","Male","IGCSE (British)",4,4,5,5,4,1,1,1,1,1,3,1,2,3,4,4,4,5,5,58
"248","4543","Male","IGCSE (British)",5,5,5,5,5,5,4,4,4,5,5,1,5,3,5,5,5,5,5,86
"249","4569","Female","IGCSE (British)",3,5,3,3,3,1,1,1,1,1,3,1,1,1,1,1,3,3,2,38
"250","4574","Male","IGCSE (British)",5,4,4,5,4,3,3,3,4,3,2,2,5,3,4,4,4,4,4,70
"251","4560","Male","IGCSE (British)",5,5,5,5,5,4,4,1,3,1,4,1,1,1,3,4,3,5,4,64
"252","4527","Male","IGCSE (British)",3,3,3,4,5,1,1,1,1,1,1,1,2,1,1,2,2,3,4,40
"253","4548","Male","IGCSE (British)",5,5,3,5,3,3,3,1,1,1,5,3,3,3,3,2,3,3,3,58
"254","4559","Male","IGCSE (British)",4,3,5,5,4,1,1,1,1,1,3,1,4,1,5,4,5,5,5,59
"255","4531","Male","IGCSE (British)",4,4,5,5,5,2,2,2,2,2,3,3,5,3,5,5,5,5,5,72
"256","4545","Male","IGCSE (British)",4,5,5,5,5,4,3,2,2,2,3,3,3,1,5,5,5,5,5,72
"257","4533","Male","IGCSE (British)",5,5,5,4,5,2,1,1,1,1,1,1,1,1,4,4,5,4,4,55
"258","4480","Female","IGCSE (British)",3,3,3,5,5,4,5,5,5,5,5,4,4,2,4,4,5,5,5,81
"259","4358","Male","American Diploma",5,5,5,5,5,3,1,1,1,1,5,3,5,1,5,5,5,5,5,71
"260","4381","Male","American Diploma",3,5,5,5,5,3,1,1,1,3,5,5,5,5,3,4,5,4,5,73
"261","4374","Male","National",4,3,2,5,5,3,2,1,1,1,5,4,5,5,2,2,3,4,2,59
"262","4317","Male","Other?",4,4,3,4,5,3,4,5,3,4,4,3,5,4,4,3,4,5,5,76
"263","4314","Male","Other?",3,5,5,5,5,3,5,2,1,2,3,1,3,1,5,5,3,5,3,65
"264","4305","Female","National",3,2,4,3,2,3,3,2,4,3,5,4,4,3,2,2,3,3,3,58
"265","4326F","Female","National",5,5,5,5,5,3,3,5,3,2,5,4,5,5,3,3,4,5,5,80
"266","4281","Male","National",4,4,3,5,3,3,3,4,5,5,5,4,4,4,3,3,4,4,4,74
"267","4316","Female","American Diploma",5,4,3,5,2,1,1,2,1,3,1,1,3,3,3,1,3,3,4,49
"268","4372","Male","National",4,5,4,5,4,3,3,2,3,4,3,3,4,4,4,4,5,5,5,74
"269","4292R","Male","IGCSE (British)",4,4,5,5,5,2,1,3,2,1,3,2,3,2,3,3,4,4,3,59
"270","4329","Female","National",4,2,3,4,5,3,1,3,1,1,2,2,4,1,2,1,3,4,3,49
"271","4375","Female","National",1,1,1,1,1,1,1,1,2,3,5,3,3,1,4,1,1,3,1,35
"272","4310","Female","National",3,2,1,2,2,4,1,1,2,2,5,2,4,3,3,2,4,4,5,52
"273","4353","Female","National",4,5,5,5,5,4,3,3,3,4,5,4,5,4,5,5,5,5,5,84
"274","4371","Male","National",5,5,5,5,5,1,1,1,1,1,1,1,3,1,5,4,5,5,5,60
"275","4648","Male","IGCSE (British)",1,1,2,2,5,5,5,3,2,4,4,1,3,2,4,5,3,3,4,59
"276","4632","Male","IGCSE (British)",1,2,3,2,4,3,5,3,2,1,4,5,4,2,3,4,2,4,3,57
"277","4664","Female","IGCSE (British)",3,5,3,5,5,3,5,5,1,3,5,1,5,5,3,5,5,5,5,77
"278","4636","Male","IGCSE (British)",4,4,5,5,5,1,1,1,2,3,4,2,1,3,3,2,4,4,3,57
"279","4668","Male","IGCSE (British)",5,3,5,5,5,2,2,2,1,1,3,1,4,3,4,3,5,5,5,64
"280","4295","Male","IGCSE (British)",3,5,5,5,5,3,1,1,1,2,4,1,1,3,5,5,5,5,5,65
"281","4639","Female","IGCSE (British)",5,5,5,5,5,3,5,4,4,4,5,3,5,3,4,3,5,4,5,82
"282","4631","Male","IGCSE (British)",5,4,5,5,5,1,1,1,1,1,2,1,2,1,4,4,5,4,4,56
"283","4650","Female","IGCSE (British)",5,5,5,5,5,5,5,3,5,5,5,1,5,3,4,4,5,5,3,83
"284","4635","Female","IGCSE (British)",4,5,4,5,4,4,4,2,2,3,5,2,4,3,2,2,3,3,3,64
"285","4643","Male","IGCSE (British)",4,5,3,5,5,3,3,3,4,4,5,1,4,4,2,3,5,5,5,73
"286","4659","Female","IGCSE (British)",4,4,3,4,5,3,3,2,2,2,1,2,2,2,4,3,4,5,4,59
"287","4642","Female","IGCSE (British)",5,5,5,5,4,2,1,1,1,2,2,1,3,1,4,4,5,5,5,61
"288","4665","Male","IGCSE (British)",2,3,5,2,5,1,1,1,3,2,4,1,5,1,4,1,5,4,5,55
"289","4657","Female","IGCSE (British)",3,3,3,5,5,3,1,1,1,1,1,1,1,1,3,3,3,3,3,45
"290","4677","Male","IGCSE (British)",2,3,1,5,5,1,1,3,1,1,1,1,4,1,3,2,3,4,3,45
"291","4673","Male","IGCSE (British)",3,4,3,5,5,3,4,2,2,3,5,4,5,5,4,3,4,5,4,73
"292","4672","Female","IGCSE (British)",3,4,4,5,5,3,3,3,3,2,3,1,3,2,3,3,4,4,4,62
"293","4660","Female","IGCSE (British)",5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,91
"294","4678","Female","IGCSE (British)",4,3,4,4,5,1,1,1,1,1,1,1,3,1,4,3,5,5,5,53
"295","4676","Female","IGCSE (British)",4,3,5,4,5,1,2,1,1,1,1,1,1,2,4,3,5,4,5,53
"296","4666","Female","IGCSE (British)",4,3,4,4,5,1,2,1,1,1,1,1,2,1,4,3,5,5,5,53
"297","4646","Female","IGCSE (British)",4,4,5,4,5,3,3,2,2,3,5,1,5,4,4,2,3,5,4,68
"298","4611","Male","IGCSE (British)",3,2,4,5,4,4,4,3,1,1,2,1,1,1,4,4,4,4,4,56
"299","4602","Female","IGCSE (British)",5,5,5,5,5,4,4,1,1,1,3,1,1,1,4,4,4,4,4,62
"300","4626","Male","IGCSE (British)",4,5,5,5,5,3,2,2,2,2,4,3,3,1,5,4,4,5,4,68
"301","4589","Female","IGCSE (British)",4,4,4,5,4,3,3,4,3,3,5,5,4,3,3,3,4,4,5,73
"302","4586","Female","IGCSE (British)",5,5,5,4,5,3,2,1,2,2,3,1,1,1,4,4,5,5,5,63
"303","4581","Female","IGCSE (British)",5,5,4,5,5,3,3,2,1,1,1,1,1,1,3,3,5,5,3,57
"304","4591","Female","IGCSE (British)",2,4,5,5,5,1,1,1,1,3,5,3,5,5,2,1,2,2,2,55
"305","4627","Female","IGCSE (British)",5,5,5,5,5,2,1,2,1,1,3,1,2,1,3,2,5,5,5,59
"306","4623","Male","IGCSE (British)",5,5,3,5,5,3,3,5,5,5,5,3,5,3,3,3,4,3,3,76
"307","4601","Female","IGCSE (British)",3,3,2,5,4,1,1,1,1,1,3,1,1,1,3,3,5,5,5,49
"308","4600","Female","IGCSE (British)",3,4,2,5,4,1,1,1,1,1,3,3,3,1,4,2,4,4,4,51
"309","4608","Female","IGCSE (British)",4,5,5,5,4,1,1,1,1,1,3,1,4,1,5,5,5,5,5,62
"310","4599","Male","IGCSE (British)",4,5,4,5,5,4,4,3,3,2,4,4,5,2,3,3,4,5,5,74
"311","4610","Female","IB",5,5,5,5,5,1,5,1,3,1,3,1,1,1,3,2,5,5,5,62
"312","4609","Male","IGCSE (British)",3,4,4,5,3,5,5,5,5,5,5,5,5,5,4,4,5,4,5,86
"313","4607","Female","IGCSE (British)",4,5,5,5,5,4,4,3,3,4,3,1,4,1,4,4,5,5,5,74
"314","4578","Female","IGCSE (British)",5,5,5,5,5,5,3,3,1,1,3,1,3,2,3,2,4,5,5,66
"315","4588","Male","IGCSE (British)",4,4,4,4,4,2,4,1,1,3,2,2,3,1,4,3,4,5,5,60
"316","4617","Female","IGCSE (British)",3,4,5,4,4,2,3,2,2,1,2,2,4,2,2,2,3,3,3,53
"317","4613","Female","IGCSE (British)",1,3,2,5,3,5,2,1,1,1,5,3,5,5,1,3,3,3,2,54
"318","4583","Female","IGCSE (British)",3,3,3,5,5,1,1,1,1,1,2,1,3,1,2,2,3,3,4,45
"319","4585","Male","IGCSE (British)",5,5,5,5,5,3,2,2,1,1,3,2,2,1,5,4,5,5,5,66
"320","4616","Male","IGCSE (British)",4,4,4,4,5,1,1,1,1,1,4,1,5,1,3,4,3,4,5,56
"321","4595","Male","IGCSE (British)",4,3,4,4,4,4,2,2,2,3,3,4,4,5,4,3,4,4,3,66
"322","4619","Male","IGCSE (British)",5,5,4,5,5,1,2,2,1,1,3,1,4,1,4,5,5,5,5,64
"323","4579","Male","IGCSE (British)",5,5,5,5,5,1,1,1,1,1,3,2,5,2,4,4,5,5,5,65
"324","4620","Female","Other?",4,4,3,5,5,2,3,3,1,2,5,5,5,2,3,3,4,4,4,67
"325","4592","Male","Other?",4,5,5,5,5,5,5,2,3,2,5,5,5,5,5,4,5,5,5,85
"326","4598","Female","IGCSE (British)",3,4,4,5,5,3,2,3,2,2,5,3,5,4,4,4,5,5,5,73
"327","4663","Female","IGCSE (British)",5,3,3,5,5,3,2,1,1,1,3,2,3,2,3,2,3,4,3,54
"328","4670","Female","IGCSE (British)",4,2,3,5,5,3,3,4,2,2,4,2,5,4,3,3,3,3,3,63
"329","4652","Male","IGCSE (British)",5,5,4,5,5,2,2,1,1,1,2,1,3,2,4,4,4,5,5,61
"330","4419","Male","IGCSE (British)",5,5,5,5,5,1,1,1,1,1,5,1,5,5,5,3,5,5,5,69
"331","4653","Male","IGCSE (British)",3,5,3,5,5,3,3,3,3,3,5,1,5,3,5,5,5,3,3,71
"332","4669","Male","IGCSE (British)",5,4,4,5,5,3,2,2,1,1,3,2,3,4,4,3,5,4,4,64
"333","4389","Female","IGCSE (British)",3,3,4,4,5,4,5,5,3,3,1,1,4,2,3,2,4,4,2,62
"334","4667","Female","IGCSE (British)",5,5,5,5,5,3,2,2,1,2,3,2,2,2,5,3,5,5,5,67
"335","4541","Male","IGCSE (British)",3,5,3,5,5,1,3,1,3,2,3,1,5,2,3,4,5,5,5,64
"336","4686","Male","IGCSE (British)",5,5,5,5,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,59
"337","4542","Female","IGCSE (British)",3,4,4,5,5,5,4,5,5,4,5,4,4,4,3,4,4,5,5,82
"338","4645","Male","IGCSE (British)",5,4,5,5,5,5,3,2,3,3,4,3,4,5,4,4,5,4,5,78
"339","4656","Female","IGCSE (British)",5,4,4,5,5,3,3,2,1,1,2,1,2,1,3,2,4,3,5,56
"340","4395","Male","IGCSE (British)",5,5,4,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,91
"341","4681","Male","IGCSE (British)",4,3,3,5,5,5,5,5,4,3,5,5,4,3,3,1,1,3,1,68
"342","4414","Female","IGCSE (British)",5,5,4,5,5,3,2,2,1,2,3,2,3,2,3,2,3,2,3,57
"343","4508","Male","IGCSE (British)",5,3,3,2,5,4,2,2,2,4,2,2,4,2,5,4,5,4,5,65
"344","4464","Male","IGCSE (British)",5,4,3,3,4,4,3,5,3,4,5,3,5,4,2,2,3,4,5,71
"345","4683","Male","IGCSE (British)",5,5,5,5,5,1,5,1,1,1,1,1,1,1,5,5,5,5,5,63
"346","4539","Female","IGCSE (British)",5,5,5,5,5,2,2,1,1,1,4,1,4,3,5,3,5,4,5,66
"347","4653","Female","IGCSE (British)",3,3,3,4,4,4,4,3,2,3,2,1,1,2,1,1,4,3,3,51
"348","4657","Female","IGCSE (British)",4,4,3,5,5,2,2,1,2,3,4,3,1,1,4,2,4,5,4,59
"349","4506","Female","IGCSE (British)",5,5,4,5,5,4,3,1,1,1,3,2,3,2,4,3,3,3,3,60
"350","4668","Male","IGCSE (British)",4,3,4,5,4,5,3,2,2,3,5,5,5,1,3,3,4,4,5,70
"351","4684","Female","IGCSE (British)",4,5,3,5,3,4,2,1,1,3,4,3,5,2,2,4,4,5,5,65
"352","4637","Female","IGCSE (British)",3,4,4,5,5,3,3,1,1,3,2,2,1,1,2,2,3,4,3,52
"353","4311","Male","IGCSE (British)",5,5,5,5,5,3,3,3,1,1,5,3,5,5,5,5,5,3,5,77
"354","4297","Male","Other?",3,3,4,5,5,3,3,2,2,2,5,3,5,5,4,3,3,4,4,68
"355","4707","Female","American Diploma",5,5,4,5,2,1,1,1,1,1,2,1,2,2,4,3,5,5,3,53
"356","4698","Female","American Diploma",4,5,5,4,5,5,3,5,3,2,4,4,5,4,5,5,5,5,5,83
"357","4703","Female","American Diploma",4,1,3,5,5,1,2,1,1,1,3,1,1,1,2,1,5,5,5,48
"358","4712","Female","American Diploma",5,5,5,5,5,3,3,1,1,1,1,1,1,1,3,3,5,3,5,57
"359","4702","Female","American Diploma",3,2,3,4,4,4,3,3,4,3,4,3,4,4,2,1,3,3,3,60
"360","4691","Female","American Diploma",3,5,3,4,4,4,3,5,5,2,4,1,5,4,5,4,5,5,5,76
"361","4693","Female","American Diploma",5,3,3,5,5,2,1,2,2,1,3,1,2,3,5,4,4,4,5,60
"362","4704","Female","American Diploma",3,4,4,4,5,5,5,4,4,5,5,4,5,5,5,4,5,3,5,84
"363","4736","Female","American Diploma",3,5,3,5,5,1,3,1,1,4,5,3,5,5,3,3,5,3,5,68
"364","4771","Female","American Diploma",5,5,5,5,5,1,3,1,1,1,1,1,3,5,3,5,5,5,5,65
"365","4697","Female","American Diploma",2,2,3,4,5,3,3,1,1,1,4,2,4,1,3,2,5,2,5,53
"366","4717","Female","American Diploma",5,5,5,5,5,1,1,1,1,1,1,1,1,1,4,4,5,5,5,57
"367","4723","Female","American Diploma",5,5,5,5,5,3,3,3,2,2,3,2,3,2,4,4,5,5,5,71
"368","4726","Female","American Diploma",4,2,1,3,2,5,4,4,5,4,5,4,4,4,3,1,4,3,4,66
"369","4714","Female","American Diploma",4,5,5,4,5,2,2,2,2,2,3,3,3,2,4,3,4,4,4,63
"370","4716","Female","American Diploma",5,5,5,5,5,5,5,3,3,3,5,5,3,3,3,3,5,5,5,81
"371","4718","Female","American Diploma",5,3,3,5,5,1,1,1,1,1,3,1,3,1,3,3,3,5,5,53
"372","4730","Female","American Diploma",4,5,5,5,5,3,4,4,1,1,3,3,4,4,5,5,5,5,5,76
"373","4725","Female","American Diploma",5,5,4,5,5,1,1,1,1,1,3,1,4,1,5,4,5,5,5,62
"374","4720","Female","American Diploma",5,5,5,5,5,2,1,3,1,1,4,3,5,3,5,3,5,5,5,71
"375","4728","Female","American Diploma",5,4,5,5,4,3,3,3,1,2,4,3,3,2,4,5,5,5,5,71
"376","4606","Female","American Diploma",4,3,5,5,5,4,4,4,4,4,5,5,5,5,4,5,5,5,5,86
"377","4733","Female","American Diploma",3,3,4,5,4,1,1,3,1,1,3,1,1,1,3,3,5,5,5,53
"378","4731","Female","American Diploma",5,5,5,3,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,57
"379","4727","Female","IB",5,5,4,5,5,4,4,4,4,5,5,4,4,4,5,4,4,4,4,83
"380","4729","Female","American Diploma",3,3,4,5,5,2,2,1,1,2,5,1,4,5,5,5,5,5,5,68
"381","4722","Female","IB",5,5,5,1,5,4,5,5,5,5,5,4,5,3,5,5,5,5,5,87
"382","4753","Male","American Diploma",5,4,5,5,5,3,3,3,4,4,5,4,5,4,4,5,5,5,5,83
"383","4604","Male","American Diploma",3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,2,3,2,3,61
"384","4737","Male","American Diploma",4,3,5,3,4,3,3,1,3,2,4,3,2,3,4,2,3,4,4,60
"385","4746","Male","American Diploma",5,3,5,5,5,5,1,1,1,1,5,5,3,5,3,5,5,5,5,73
"386","4763","Male","American Diploma",4,4,3,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,88
"387","4759","Male","American Diploma",5,5,5,5,4,3,3,4,2,3,4,3,3,4,4,4,5,5,4,75
"388","4766","Male","American Diploma",5,4,4,5,4,4,2,3,1,2,4,2,3,2,4,4,5,5,5,68
"389","4768","Male","American Diploma",3,3,5,5,5,1,1,1,1,1,1,5,5,2,5,5,5,5,5,64
"390","4762","Male","American Diploma",3,3,5,5,5,5,3,3,3,1,5,3,3,3,3,5,5,3,5,71
"391","4764","Male","American Diploma",4,4,4,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,86
"392","4758","Male","IB",4,3,5,5,5,1,1,2,1,1,5,1,4,5,3,4,5,5,5,65
"393","4769","Male","American Diploma",5,5,5,5,5,3,5,5,5,5,5,3,3,3,5,5,5,5,5,87
"394","4754","Male","American Diploma",5,5,5,4,5,5,3,5,1,1,5,5,5,5,4,5,5,5,5,83
"395","4761","Male","American Diploma",4,5,5,5,5,3,1,1,3,2,5,3,1,2,4,5,5,5,5,69
"396","4756","Male","American Diploma",5,3,5,5,4,3,2,1,2,3,4,3,3,1,3,3,5,5,5,65
"397","4755","Male","American Diploma",5,3,4,5,5,1,2,2,3,1,5,2,5,5,2,1,5,5,3,64
"398","4710","Female","American Diploma",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95
"399","4746","Male","National",1,5,5,5,3,3,3,4,3,3,4,4,4,3,4,4,4,4,4,70
"400","4739","Male","National",3,5,5,3,5,3,3,3,3,3,3,3,3,3,3,1,3,3,3,61
"401","4754","Male","Other?",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"402","4755","Male","National",3,5,1,3,1,5,3,3,5,1,3,5,1,3,3,5,1,3,5,59
"403","4742","Male","National",5,5,1,4,5,1,3,5,3,1,3,5,3,1,1,3,5,3,1,58
"404","4750","Male","National",1,1,1,3,1,1,5,3,3,3,5,1,3,4,5,5,3,4,3,55
"405","4754","Male","National",3,3,4,4,4,3,3,5,4,2,4,3,3,3,3,2,3,3,3,62
"406","4748","Male","National",5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,93
"407","4753","Male","National",5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,5,75
"408","4743","Female","National",5,3,1,3,4,5,4,3,4,5,5,3,2,3,3,2,5,1,5,66
"409","4760","Female","National",5,4,4,5,5,5,4,4,5,5,5,5,5,5,3,4,5,5,5,88
"410","4760","Female","National",4,5,5,5,5,4,5,4,5,4,5,3,5,5,4,5,5,4,4,86
"411","4767","Male","IB",2,1,3,4,3,1,1,1,1,1,3,3,3,2,4,3,2,3,3,44
"412","4778","Female","IB",5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,93
"413","4777","Male","IB",5,5,3,5,5,1,1,1,2,2,1,1,1,2,5,5,5,5,5,60
"414","4763","Female","IB",4,3,5,5,4,2,1,1,1,1,2,1,3,4,3,3,4,3,2,52
"415","4768","Male","IB",4,5,4,5,5,3,3,3,2,2,4,3,4,3,4,3,5,5,5,72
"416","4773","Male","IB",5,5,5,5,5,4,5,5,5,5,5,3,5,3,4,4,5,5,5,88
"417","4765","Female","IB",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95
"418","4763","Female","IB",3,5,3,4,3,3,2,2,2,4,4,5,5,3,2,2,3,2,3,60
"419","4770","Female","IB",5,4,5,5,5,3,2,2,1,3,2,1,2,3,5,5,4,5,4,66
"420","4775","Female","IB",5,5,5,5,5,3,1,1,1,1,3,3,1,1,4,3,5,5,4,61
"421","4769","Male","IB",5,5,4,5,5,5,5,3,4,3,5,1,4,4,4,4,5,4,4,79
"422","4771","Female","IB",5,4,5,5,5,5,5,5,5,5,4,1,5,5,2,1,3,3,2,75
"423","4740","Male","National",5,5,5,5,5,5,5,3,3,3,5,5,5,5,3,3,3,3,5,81
"424","4824","Male","IB",2,3,5,5,4,2,3,3,NA,2,4,4,3,4,4,3,5,5,5,66
"425","4816","Male","IB",4,4,4,4,4,4,4,5,5,5,5,5,5,5,3,3,3,3,3,78
"426","4820","Male","IB",5,5,3,4,3,2,5,3,2,2,3,2,2,3,3,3,4,4,5,63
"427","4817","Male","IB",5,5,5,5,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,59
"428","4824","Male","IB",4,5,5,5,3,5,5,4,3,3,5,5,5,5,4,4,4,5,4,83
"429","4815","Male","IB",5,5,5,5,5,3,2,4,4,4,5,4,5,5,5,5,5,5,5,86
"430","4825","Male","IB",5,5,5,5,5,1,1,1,1,1,4,1,5,3,4,4,4,4,4,63
"431","4819","Male","IB",5,5,4,5,5,4,3,3,4,3,5,2,5,5,5,5,4,5,5,82
"432","4822","Female","IB",5,5,5,5,5,3,3,1,1,3,4,3,3,3,4,4,5,4,5,71
"433","4821","Female","IB",5,5,5,5,4,5,4,4,5,4,4,4,4,4,4,3,4,5,5,83
"434","4818","Male","IB",5,5,5,5,5,3,3,2,4,5,5,1,4,2,4,4,5,5,5,77
"435","4781","Male","IB",3,3,4,4,3,1,1,1,1,1,2,2,1,1,4,3,5,4,5,49
"436","4789","Male","IB",5,5,5,5,5,4,1,3,3,3,5,1,5,3,4,4,5,5,4,75
"437","4782","Female","IB",4,4,3,3,5,3,3,2,3,3,3,1,3,3,4,3,5,5,4,64
"438","4786","Male","IB",5,4,3,5,5,4,4,2,3,3,3,3,4,3,3,2,3,4,4,67
"439","4783","Male","IB",4,3,3,2,3,1,4,1,1,1,5,2,4,5,4,2,5,5,5,60
"440","4787","Female","IB",3,3,3,5,4,2,2,1,1,1,3,2,3,2,2,2,3,3,3,48
"441","4785","Male","IB",5,5,5,5,5,1,1,1,1,1,5,1,1,1,3,3,5,5,5,59
"442","4780","Female","IB",3,4,3,5,4,1,2,1,1,1,2,1,2,1,3,3,4,4,5,50
"443","4788","Male","IB",5,5,5,5,5,1,1,1,1,1,1,5,1,1,5,5,5,5,4,62
"444","4784","Male","IB",3,4,2,5,5,2,1,1,1,1,3,2,4,2,2,1,4,5,4,52
"445","4779","Male","IB",5,5,4,5,5,2,3,5,1,2,1,3,5,1,5,5,4,5,3,69
"446","4756","Male","National",1,5,1,2,5,1,5,5,3,1,5,5,5,1,1,3,5,1,1,56
"447","4795","Male","IB",4,3,2,3,4,1,1,2,1,1,4,4,4,1,3,2,4,4,4,52
"448","4805","Male","IB",3,3,3,4,3,1,1,1,1,1,4,2,1,1,2,2,1,3,2,39
"449","4799","Male","IB",2,3,3,4,2,5,4,2,3,3,3,4,2,3,1,5,2,2,3,56
"450","4796","Female","IB",4,5,5,5,5,4,5,3,3,3,4,3,4,3,3,4,4,4,3,74
"451","4791","Male","IB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"452","4808","Male","IB",3,4,4,4,3,3,2,1,2,2,3,1,2,2,3,3,2,3,3,50
"453","4806","Male","IB",4,3,4,4,4,2,3,1,1,1,3,1,1,1,3,2,4,3,3,48
"454","4793","Female","IB",3,3,5,4,5,5,1,1,3,2,4,4,1,1,1,1,5,5,3,57
"455","4809","Male","IB",4,5,3,5,3,1,1,1,1,1,3,2,4,2,3,4,4,3,3,53
"456","4807","Male","IB",4,4,5,4,5,4,5,4,4,4,5,4,4,4,4,5,4,4,5,82
"457","4800","Male","IB",4,5,5,5,5,1,1,1,1,1,3,4,5,5,4,4,4,5,5,68
"458","4812","Female","IB",3,4,3,4,4,3,3,2,2,2,3,3,3,3,3,3,3,4,3,58
"459","4810","Female","IB",3,5,4,5,4,5,4,1,2,3,4,3,5,3,4,3,5,4,5,72
"460","4803","Female","IB",3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,3,3,3,46
"461","4802","Female","IB",5,3,2,5,2,1,1,1,1,1,1,1,1,1,3,4,2,3,3,41
"462","4813","Male","IB",3,2,4,5,5,3,5,3,2,2,3,4,5,1,4,3,5,5,5,69
"463","4801","Female","IB",5,5,5,5,5,2,1,1,1,1,4,1,4,1,3,2,4,5,4,59
"464","4836","Male","IB",5,4,3,5,5,2,2,2,2,2,4,2,1,2,5,5,4,5,4,64
"465","4832","Female","IB",5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,4,3,4,4,86
"466","4838","Male","IB",3,2,4,4,4,2,1,2,2,2,5,1,2,2,3,2,3,3,3,50
"467","4833","Male","IB",3,5,3,5,5,3,3,3,1,1,5,1,5,3,3,3,3,3,3,61
"468","4828","Male","IB",3,3,3,4,5,3,3,1,1,1,3,1,2,3,3,3,3,3,3,51
"469","4831","Female","IB",5,4,4,5,5,2,1,1,1,1,1,1,1,1,5,4,5,5,5,57
"470","4834","Male","IB",4,5,3,4,4,3,2,3,3,3,3,1,4,3,3,3,4,5,5,65
"471","4835","Female","IB",3,3,2,4,4,2,2,2,2,1,2,1,2,1,3,3,4,4,4,49
"472","4826","Male","IB",5,5,5,5,5,1,3,1,1,1,3,1,5,1,4,4,5,5,5,65
"473","4827","Male","IB",3,2,2,5,4,3,2,2,2,3,4,3,4,2,2,2,4,3,3,55
"474","4829","Female","IB",3,5,4,5,5,1,1,1,1,1,1,1,1,1,4,3,5,5,4,52
"475","4837","Male","IB",3,3,3,4,3,2,1,3,4,4,3,1,4,3,4,3,5,5,5,63
"476","4830","Male","IB",2,2,2,1,1,2,3,3,4,4,1,2,2,2,2,2,2,2,3,42
"477","4846","Male","IB",4,3,4,5,5,1,1,1,1,1,4,1,3,2,5,5,5,5,5,61
"478","4847","Male","IB",3,4,5,4,5,5,5,3,5,5,5,5,5,3,5,4,5,5,5,86
"479","4855","Male","IB",3,5,1,5,4,1,4,3,1,1,1,1,1,1,4,3,4,5,3,51
"480","4850","Male","IB",2,3,2,4,5,2,1,2,2,1,3,2,4,3,2,2,3,3,3,49
"481","4581","Male","IB",5,4,3,2,2,1,1,1,1,1,1,1,1,1,3,4,4,5,4,45
"482","4849","Male","IB",3,5,3,5,5,3,4,2,1,1,3,3,4,3,3,2,5,5,5,65
"483","4845","Female","IB",4,4,4,4,5,3,2,2,3,3,5,2,5,5,4,4,3,5,5,72
"484","4848","Female","IB",4,5,4,5,5,4,4,4,4,5,5,3,5,5,5,5,5,5,5,87
"485","4839","Female","IB",2,1,3,4,2,3,4,2,1,3,5,3,4,5,2,3,4,3,2,56
"486","4857","Female","IB",5,4,5,5,5,3,5,3,3,3,4,3,4,1,4,4,5,5,4,75
"487","4856","Male","IB",2,3,4,3,2,3,3,2,1,1,3,2,2,4,3,2,4,3,3,50
"488","4842","Male","IB",5,3,5,5,5,1,1,1,1,4,3,3,5,1,5,3,4,5,4,64
