"","ID","PostScore","PreScore","SE_S","TV","MG_S","X.1","X","Gender","SelfEfficacy_P","PerfAvGoals","PerfAppGoals","MasteryGoals_P","Average.of.RTc","Average.of.EFF","Average.of.ACC","Per.Correct","Eff2","FM_ACC_mean","FM_EFF_mean","FM_RTc_mean","Per.ACC","EFF2"
"113","4482",3.5,7,0.806708888577201,0.391364619248634,0.670418019318294,189,189,"Female",0.873325531293372,1.87634492856979,2.52886611802787,0.813236680679217,0.94,"169.51",0.85,85.19,"91.04",0.56,1600.68,0.59,56.25,95.77
"114","4485",11.5,5,-0.367485933818334,-0.0048497587807392,0.0655942955862351,185,185,"Male",0.334677282014238,1.6572995876658,2.20226161158579,0.28130465077504,1.48,"148.57",0.92,91.67,"62.12",0.89,109.11,1.66,89.06,53.59
"115","4488",5,6,0.514425535033367,0.0856053209588907,0.218083733181816,202,202,"Male",0.821043368247521,1.47990439473324,1.95118478476835,0.522654238654776,1.05,"162.00",0.91,90.74,"86.68",0.95,113.2,2.55,94.53,37
"116","4490",1,2,-0.726606046764764,-0.595791261612223,-0.79184387387362,176,176,"Male",0.703546151896272,0.57149436369064,-0.50785687649839,-0.167314027433979,0.7,"189.30",0.77,76.85,"109.97",0.7,175.76,0.78,69.53,88.79
"117","4492",3,4,0.268998558560974,0.366473126579836,-0.0331353420000226,195,195,"Female",0.87003027867041,0.65832988161112,-0.315399378094663,0.78757457994993,0.57,"206.47",0.73,73.15,"128.94",0.95,60.76,2.1,95.31,45.31
"118","4494",2,13,0.315561447329937,-0.230173223445502,-0.00261304817654245,198,198,"Female",0.672178428692796,1.030608628223,2.17010836018406,0.459679954482804,1.16,"87.88",0.93,92.59,"79.61",0.99,91.89,1.52,99.22,65.29
"119","4498",7,6,-0.127876952138409,-0.254843632897835,0.0926498852585808,191,191,"Female",0.675108871315324,0.447146380511365,-0.495160066883866,0.430408982661926,0.49,"221.44",0.72,72.22,"147.27",0.96,91.75,1.34,96.09,71.83
"120","4499",8,7,-0.873046659963071,-1.03118539293998,-1.05624389867191,208,208,"Female",-0.061654515028791,-0.381634829604545,-0.325688907052772,0.308387867846904,2.42,"53.79",0.99,99.07,"40.87",0.92,84.19,1.84,92.19,50.16
"121","4500",14,13,0.074355472126772,0.147511896876725,0.215842124279736,192,192,"Female",-0.594202055778308,-0.0298839279255369,-0.264960632539034,-0.178583962435823,0.76,"147.14",0.83,83.33,"110.36",0.97,78.01,1.61,96.88,60.25
"122","4502",9.5,8,-0.0969631817075147,-0.300584215506081,-0.602010171473541,204,204,"Female",-0.531090602742195,0.850759303852961,0.234414809423301,-0.299857686003704,0.25,"1198.79",0.19,19.44,"77.00",0.91,104.73,1.38,91.41,66.27
"123","4505",6,8,0.22358468811826,0.482506835375835,0.772818182223314,209,209,"Male",0.867569530598735,1.27651967755109,2.14834678799695,0.810439516345165,0.53,"199.11",0.88,87.96,"167.22",0.95,92.13,1.4,94.53,67.52
"124","4507",16,8,1.50411941885496,1.80356089543206,1.78631270699341,180,180,"Male",0.866187027393963,0.414139138887297,-0.100084617447868,0.790006986657543,0.83,"158.47",0.85,85.19,"102.28",0.91,88.64,1.43,90.63,63.48
"125","4509",8,3,-0.489859957438703,0.220195976808264,-0.18350992629634,206,206,"Male",0.402357292588214,-0.659069027292055,-1.08006755368398,0.54185967946483,0.86,"166.23",0.87,87.04,"101.61",0.93,103.23,1.23,92.97,75.83
"126","4513",0,1,-0.0830147330964804,0.511269085170342,0.709741897049989,193,193,"Female",0.228053796382336,-0.425512418087283,-0.685362379481805,0.642671296666901,2,"144.12",0.9,89.81,"45.01",0.92,56.54,5.22,92.19,17.67
"127","4514",8,6,0.144308553107828,-0.211255186742534,-0.112461225989957,199,199,"Female",0.544598823040887,1.61819659087843,2.1990980367819,0.736304854017273,0.94,"144.69",0.87,87.04,"92.53",0.95,84.25,1.55,94.53,60.92
"128","4517",13,14,-0.241578457437047,0.873649817388605,0.497607376132569,200,200,"Female",-0.348825610895271,1.0574150120363,0.533727740372171,-0.363547556429181,1.23,"71.35",0.98,98.15,"79.62",0.98,67.3,1.88,97.66,52.06
"129","4518",9,6,-0.73845743022594,-1.26801801597997,-1.18519922694766,181,181,"Female",-0.196895581817211,-1.34362189428635,-1.49502891677941,-1.28572476305198,0.68,"152.46",0.89,88.89,"130.59",0.93,87.79,1.42,92.97,65.69
"130","4535",6.5,6,-0.166456285074121,0.0358558836715971,0.16345847738276,239,239,"Female",-0.134179382359749,-0.603945486780495,-0.0290200983123932,0.56822396822652,1.86,"111.47",0.81,80.56,"43.21",0.96,67.95,2.06,95.7,46.45
"131","4536",7,9,-0.618391426455261,-1.01480630253078,-0.9003719878862,233,233,"Male",-0.381105456487853,-1.88627854632035,-1.58224496801397,-0.408568247766713,1.34,"118.60",0.64,63.64,"47.57",0.89,124.59,1.37,89.06,65.18
"132","4537",7,10,-0.316720824396513,0.00372601574980483,-0.490995187460713,229,229,"Male",-0.289955313724216,-0.763001113890799,-0.163942874150414,-0.143105717060915,0.45,"263.00",0.77,76.85,"171.35",0.98,109.26,1.15,98.44,85.37
"133","4540",14,12,0.790649790979596,-1.71849137312525,-0.120275188569372,241,241,"Male",0.736366209870582,-1.85902785940124,-1.5801390344094,0.158762420579441,0.59,"164.36",0.94,93.52,"157.98",0.91,98.47,1.11,91.41,82.65
"134","4545",7,6,0.140305323447836,0.508353905893542,0.210807558483628,254,254,"Male",0.82588690436844,-0.472712799553156,-0.112245592670809,0.621663438615404,2.45,"36.04",0.99,99.06,"40.41",0.99,52.84,3.32,99.22,29.87
"135","4546",10.5,15,-0.340452890147137,0.163160641722182,-0.19091275546638,237,237,"Male",0.106529052668007,-0.432888541892917,-1.08070695743764,-0.0245323189454868,0.73,"219.09",0.79,78.7,"107.86",0.8,128.39,0.9,80.47,89.19
"136","4549",10,5,-0.338913476195319,-0.862861293998568,-0.776579686135367,244,244,"Female",0.0617583167127377,-0.0426580894488631,0.49779562914688,-0.0849946396146364,0.93,"138.84",0.81,81.48,"87.49",0.95,54.46,2.7,95.31,35.34
"137","4558",5,5,-0.178153348543446,-0.554804261454404,-0.661275815643065,230,230,"Male",0.310336408213224,-0.604706056836203,-0.254691276381517,0.179861515206154,0.76,"162.97",0.81,81.48,"106.55",0.77,95.68,1.23,77.34,62.71
"138","4559",15,4,0.706283919724983,0.113096149971131,0.116014392167027,252,252,"Male",0.635199205335284,-0.88233187248986,-1.39908883614431,0.0818728158675218,0.68,"156.92",0.87,87.04,"127.08",0.88,111.68,0.98,88.28,89.84
"139","4562",5,7,-0.287147675310796,-0.228998952908359,-0.637225137420157,226,226,"Female",-0.0888837774835781,0.709676504872155,0.652687722815716,-0.162586981736938,0.45,"232.07",0.03,2.78,"6.20",0.58,472.83,0.69,57.81,83.83
"140","4564",15,13,0.0567359784117721,0.256333674464955,0.660659532073892,228,228,"Male",0.635340014578072,-0.814534754836873,0.207118014775424,0.315300875739475,0.77,"151.89",0.93,92.59,"120.41",0.99,92.02,1.16,99.22,85.87
"141","4568",8.5,7,0.597277647545961,0.173524736683131,0.112358665138914,245,245,"Male",0.322273300660485,-0.890990758407166,-1.39636832883583,0.185796687955003,0.91,"120.38",0.94,93.52,"103.08",0.97,72.29,1.83,96.88,52.97
"142","4585",7.5,10,1.11979220954035,1.20603573697024,1.32678714828038,317,317,"Male",0.749729602951596,-0.971389036191959,-0.919719527198522,0.76078152444857,0.9,"109.55",0.94,94.44,"104.87",0.97,124.02,0.95,96.88,101.88
"143","4592",13,11,0.0361909971364066,1.09705789484332,0.713100081558208,323,323,"Male",0.742462744215996,1.46061869831346,0.881050779317318,0.605093406745714,0.81,"118.55",0.92,92.45,"113.83",0.89,85.05,1.42,89.06,62.69
"144","4616",7,3,0.0214786688104881,-0.484482732397481,-0.854832574029077,318,318,"Male",-0.232835952833193,-0.502609790560087,-1.32261297857329,-0.0759242841782069,0.72,"131.35",0.89,88.89,"122.66",0.94,109.83,1.02,93.75,91.77
"145","4617",6,4,-0.603647545958087,-0.54065864082029,-0.639004457188307,314,314,"Female",-1.16518130239033,-0.645236731249492,-0.576284907058968,-0.439568505249387,0.67,"182.33",0.81,80.56,"119.38",0.97,103.48,1.27,96.88,76.51
"146","4656",6.5,5,-0.950536517152458,-0.652119539680094,-0.187795939261626,337,337,"Female",-0.379247844408783,-1.3277126167305,-0.866981842613248,0.194894670049489,1.01,"138.41",0.86,86.11,"85.06",0.95,96.34,1.47,95.31,64.66
"147","4668",15,15,-0.289545150004663,-0.190878989280555,-0.535321949289134,277,277,"Male",0.453436988166098,-0.440975819067368,-0.942919713684918,0.341495409820791,0.81,"139.11",0.91,90.65,"111.97",0.96,76.36,1.78,96.09,54.07
"148","4668",15,15,-0.289545150004663,-0.190878989280555,-0.535321949289134,348,348,"Male",-0.152705651040007,0.656960362559886,0.413080925451071,-0.221268393026132,0.81,"139.11",0.91,90.65,"111.97",0.96,76.36,1.78,96.09,54.07
"149","4686",8.5,4,0.820954016774587,0.940363232210548,1.10906598970307,334,334,"Male",0.844502035800711,-1.85867378093516,-1.57282590152127,0.779110066798893,0.75,"127.21",0.91,90.74,"121.20",0.98,81.03,1.68,98.29,58.55
"150","4693",3,2,0.534287276533474,-0.38788800454908,-0.290086666604727,359,359,"Female",0.240206836145559,-0.751025109298915,-0.834457615651666,0.0213040614390759,0.96,"107.49",0.94,94.44,"98.75",0.99,69.07,2.14,99.22,46.4
"151","4697",12,5,-0.540153569258321,-0.823582213844307,-0.30146863445324,363,363,"Female",-0.551922419461318,-0.42681836803664,-0.848274553302516,-0.955984345335653,1.79,"150.27",0.9,89.81,"50.23",0.74,148.33,0.79,74.22,94.09
"152","4704",12,5,0.90007606522011,0.933827201515142,1.1305348572918,360,360,"Female",0.248366998013404,1.62112039930256,2.05659498847047,-0.10288143878004,1.31,"113.80",0.88,87.96,"67.35",0.84,124.03,1.91,83.59,43.69
"153","4712",13,9,0.59261641348504,1.3116529305584,1.19999135624064,356,356,"Female",-0.0159489285899483,-1.75717963279418,-1.07944312406111,0.588794804100601,0.75,"131.25",0.92,91.67,"122.24",0.98,104.71,1.21,97.66,80.44
"154","4716",9,4,0.122102922702262,0.177646071181825,0.322810055348072,368,368,"Female",0.387745972237462,0.838737694724159,1.10397649710517,0.692455427638149,0.97,"161.93",0.81,81.48,"84.43",0.97,73.19,1.7,96.88,57.11
"155","4717",12,9,0.195453951442132,0.31536520292765,0.607880008986193,364,364,"Female",0.605061782444891,-1.86478449359184,-1.57243097203704,0.724848973660167,1.56,"67.72",0.96,96.3,"61.82",0.96,84.57,1.43,96.09,67.39
"156","4720",15,7,1.27310517012766,0.541906407514077,1.07771715218471,372,372,"Female",0.660973837925655,0.23431818116667,-0.795463933486323,0.736888179575417,0.87,"123.14",0.88,87.85,"100.48",0.98,74.8,1.69,97.66,57.85
"157","4722",10,8,0.993293695812775,1.17312607075183,0.917309007379224,379,379,"Female",0.771444437038059,1.36240494675854,2.30836145633572,0.258329685975132,1.85,"79.31",0.94,93.52,"50.57",0.95,79.1,1.55,95.31,61.64
"158","4723",15,11,0.974534625013306,0.503311075488372,0.975765611605176,365,365,"Female",0.616471647954225,-0.431716726411255,-0.0852482190697935,0.73710775810967,0.98,"106.80",0.93,92.59,"94.53",0.95,82.55,1.63,95.31,58.52
"159","4725",12.5,13,1.11739059038916,1.15196143911292,1.30009091251582,371,371,"Female",0.727833867304453,-0.882028550822563,-1.39282403364061,0.613294239032497,0.78,"126.58",0.93,92.59,"118.56",0.98,80.9,1.41,98.44,70.04
"160","4727",12,4,0.90462447154908,1.15284148444816,1.22937531679755,377,377,"Female",0.159067383418255,1.20454609797177,1.75382750044853,0.508780283719998,1.23,"127.66",0.84,84.26,"68.35",0.9,89.98,1.48,89.84,60.74
"161","4730",15,10,0.213968488232241,-0.372640116290248,0.155315970559326,370,370,"Female",0.834107583577833,0.170473580285429,-0.209854439085024,0.619785518444971,0.56,"181.26",0.86,86.11,"154.34",0.95,130.42,0.86,94.53,109.4
"162","4737",6,4,-0.484834993703757,-0.85672680514581,-1.28413504717677,382,382,"Male",-0.540886286811062,-0.0944535774939657,-0.0128360063126681,-0.439291296758772,0.55,"202.42",0.78,77.78,"141.02",0.76,363.86,0.7,75.78,109.02
"163","4739",10,8,-1.06819042091534,-0.614363312731656,-0.922467787742018,398,398,"Male",-1.09640636012628,-0.0386775410867822,0.473807788125446,-0.238474302234868,0.74,"158.17",0.75,75,"101.14",0.91,100.33,1.17,91.41,78.14
"164","4740",14,10,-0.806580662614754,-0.782450051009095,-0.822985453121273,421,421,"Male",-0.401680491220819,1.51861299125595,1.23507315758915,0.511979409569402,0.57,"206.70",0.81,80.56,"141.53",0.91,105.76,1.39,91.41,65.95
"165","4748",2.5,8,-0.798794501108459,-0.180982708596976,-0.29409883988994,404,404,"Male",0.665553303804573,1.87159621008803,2.52748420373587,0.628983633230509,1.15,"109.03",0.77,76.85,"66.64",0.94,45.88,2.92,93.75,32.09
"166","4750",1,7,-0.25460662196536,-2.35335993658425,-1.42523157740551,402,402,"Male",-0.600570476163226,0.345616115867603,0.507691715091758,-2.24102461753342,3.57,"117.78",0.89,88.89,"24.88",0.98,78.72,2.11,98.44,46.67
"167","4752",2,15,-0.235399412371916,0.254490259591776,0.214966474322953,487,487,"Male",-1.03169348339822,0.899156587185213,1.15846256475708,0.100807692159726,0.84,"164.05",0.85,84.92,"100.81",1,100.87,1.39,100,72.17
"168","4753",10,3,-0.136349113103459,0.510834912959732,-0.119306854351742,380,380,"Male",0.702880619909229,1.24399599446044,1.18883438178218,0.588286128116436,0.47,"215.65",0.91,90.74,"191.15",0.91,92.19,1.21,91.41,75.63
"169","4753",10,3,-0.136349113103459,0.510834912959732,-0.119306854351742,405,405,"Male",0.873325531293372,1.87634492856979,2.52886611802787,0.813236680679217,0.47,"215.65",0.91,90.74,"191.15",0.91,92.19,1.21,91.41,75.63
"170","4758",12,8,0.415221447844565,0.435769897748999,0.412253881153815,390,390,"Male",0.399779606572496,0.300690240156791,-1.04176728479558,0.162344051486351,0.75,"124.50",0.94,94.44,"125.38",0.96,128.42,0.86,96.09,112.11
"171","4760",15,5,-0.496840306496677,-0.636813541967625,-0.552395759778369,407,407,"Female",0.441037197045974,1.8006633279648,2.26300860509606,0.400769532840399,1.36,"105.00",0.91,90.74,"66.67",0.95,63.1,2.09,95.31,45.7
"172","4760",15,5,-0.496840306496677,-0.636813541967625,-0.552395759778369,408,408,"Female",0.331323687028308,1.47966179595648,2.00402633497355,0.523654576710504,1.36,"105.00",0.91,90.74,"66.67",0.95,63.1,2.09,95.31,45.7
"173","4761",14,6,0.803479362219222,0.662955732035225,0.990273545165783,393,393,"Male",0.692798126457547,-0.249903420223649,-0.271046776327626,0.588870020593724,1.7,"58.03",0.99,99.07,"58.20",0.96,82.18,1.35,96.09,71.06
"174","4764",14,15,-0.162832152012795,0.714665777591585,0.757754386774599,389,389,"Male",-0.0583950929554371,1.85502915509004,2.52273429976649,-0.00783420248951476,0.55,"209.48",0.75,75,"137.42",0.95,135.11,0.89,95.31,107.12
"175","4765",12,5,1.04195043418382,0.536062888753107,1.00773810515781,415,415,"Female",0.873325531293372,1.87634492856979,2.52886611802787,0.813236680679217,0.51,"212.31",0.8,79.63,"155.15",0.93,125.27,0.96,92.97,97.26
"176","4767",14,12,-0.43306613858369,-0.653758672460243,-0.712516892059406,409,409,"Male",-1.19356250663035,-0.659674505028149,-1.362356576936,-1.55085529124824,1.09,"144.41",0.9,89.81,"82.77",0.72,363.99,0.83,71.88,86.72
"177","4770",9,8,-0.716421061070469,-0.270309355024306,0.212835280147111,417,417,"Female",0.429382256892674,-0.883251585185609,-0.505403977425578,0.517339202667253,0.77,"214.76",0.8,80.49,"104.50",0.95,69.69,1.75,95.31,54.44
"178","4773",7,2,0.720350876345085,0.981457528605074,1.09591212668727,414,414,"Male",0.626993756073787,1.22437369227359,2.29077353804135,0.757615463480924,0.81,"143.57",0.88,87.96,"108.97",0.92,82.54,1.75,92.19,52.75
"179","4775",8,4,0.412023778917434,1.0775263009802,0.66013051189677,418,418,"Female",0.327184611840912,-1.09088091829067,-1.18960589346676,0.66262546332135,0.64,"167.45",0.89,88.89,"139.40",0.97,67.86,1.76,96.88,55.01
"180","4777",15,7,0.371911254761134,-0.730840102624924,-0.27153189087324,411,411,"Male",0.796206633054294,-1.55663173487201,-1.03703874681939,0.498251079240858,0.67,"171.06",0.79,78.7,"118.10",0.96,101.5,1.07,96.09,89.73
"181","4779",15,7,-0.143362235763651,0.0118870409857994,0.0680110842785692,443,443,"Male",0.255553335255829,-0.622392156028215,-0.253567476482988,0.517150128752201,0.41,"247.02",0.84,84.26,"206.24",0.88,163.06,0.66,87.5,132.03
"182","4780",15,14,-0.224134553554694,-0.0306509944316992,-0.107478050688405,440,440,"Female",-0.193757618386522,-1.44899570793048,-1.3866042594425,-0.365864812669038,0.7,"138.87",0.91,90.74,"128.91",0.96,102.09,1.14,96.09,84.42
"183","4781",14,15,-0.211661732166764,-0.979387223009201,-0.66849882154256,433,433,"Male",0.0950551344025836,-1.51365581059918,-1.52026581827155,-0.607154777913428,1.46,"78.71",0.92,91.67,"62.96",0.98,68.39,2.31,97.66,42.19
"184","4782",11,7,-0.588057877175598,-0.408613156967051,-0.698037392841793,435,435,"Female",0.171442791061785,-0.305004118797463,0.277852122168664,-0.238240846700198,0.68,"168.04",0.92,91.67,"135.06",0.97,106.77,1.03,96.88,93.62
"185","4783",8,7,-0.456895920573202,-0.852920304093909,-0.794473422454387,437,437,"Male",0.160452168971813,0.486542852776504,-0.805743695717994,-0.833362109509454,0.74,"147.52",0.88,87.96,"118.37",0.95,96.95,1.21,94.53,77.98
"186","4784",13.5,10,-1.28249397350813,-1.10416856668193,-1.34301371841843,442,442,"Male",-0.518775610255393,-0.572241835311018,-1.21897288103655,-0.443570356002413,0.43,"253.24",0.9,89.81,"210.70",0.97,109.55,1.05,96.88,92.66
"187","4785",14,15,0.0215143612700292,0.552851684317166,0.463393752621952,439,439,"Male",0.375991511031816,-0.962476234614717,-1.40366772409512,0.670889392513453,0.71,"156.21",0.91,90.74,"128.42",0.94,94.21,1.26,93.75,74.49
"188","4786",14.5,11,-0.274234639198196,-0.123924935058042,0.102516396772942,436,436,"Male",-0.592303823687675,0.174893628099427,0.611953734974556,0.0187296624599117,1.09,"88.06",0.97,97.22,"89.08",1,77.11,1.38,100,72.42
"189","4789",16,12,-0.080308093212229,-0.083488360626792,0.530412981595111,434,434,"Male",0.442875689366053,0.508223165492089,0.460533304801884,0.69955091139581,1.04,"99.90",0.94,94.44,"91.04",0.95,152.15,0.76,95.31,125.9
"190","4795",15,15,-0.500956540478095,-0.547174117584937,-0.2209984340296,445,445,"Male",-0.541220720065849,-0.250544548497099,-1.14879269924913,-0.862153781963752,0.71,"143.10",0.92,91.92,"129.09",0.91,120.81,0.91,91.34,100.86
"191","4799",8,4,-0.349633141902095,-0.226066482803323,-0.321314200557756,447,447,"Male",-1.54921220728875,-0.0312118874533516,0.682618048183473,-1.39797803798194,1.36,"103.13",0.77,76.85,"56.47",0.96,104.59,1.51,96.09,63.43
"192","4801",5.5,7,0.276207145247043,0.596491626550031,0.591849955799528,460,460,"Female",-0.114733418111299,-0.645785740311726,-1.22303781703225,0.56019531046755,1.31,"101.38",0.91,90.74,"69.04",0.98,73.71,1.99,97.66,48.96
"193","4802",15,14,-0.496597272476004,-0.808668384311691,-1.07325731989063,458,458,"Female",-1.11445912301297,-1.90395878580887,-1.58426023434196,-0.831249497824705,0.52,"203.22",0.88,87.96,"167.57",0.95,127.87,0.93,95.31,102.03
"194","4803",14,14,-0.848280221801191,-1.24745762020065,-1.18501848229559,457,457,"Female",-1.40250160095036,-0.945188956004945,-0.437789132264873,-1.20773146149633,0.77,"186.12",0.9,89.72,"117.27",0.98,102.26,1.17,98.44,83.87
"195","4805",5.5,5,-0.993896883409338,-0.364189609584335,-0.838089674976246,446,446,"Male",-1.87243631886946,-1.10923685383683,-1.43455256442008,-1.1912133454896,0.44,"255.70",0.81,80.56,"182.77",0.96,130.84,0.87,96.09,110.51
"196","4806",10.5,13,-0.410609097677761,-0.33406687982709,-0.689850440757579,450,450,"Male",-0.854067810660038,-1.352047917297,-1.12998170573358,-0.521041679059421,1.03,"113.96",0.94,93.52,"90.93",0.97,98.38,1.19,96.88,81.72
"197","4807",8,10,-0.548459026808931,0.196398221172371,-0.326237762483311,453,453,"Male",0.247986924705122,1.18621933558379,1.66204832965542,0.19465996730038,0.37,"280.64",0.85,85.19,"231.16",0.95,122.55,0.97,94.53,97.85
"198","4813",13,11,-0.115882808120446,-0.462999122554594,-0.240848836715528,459,459,"Male",0.339101939076292,0.0654990649651009,0.227074750345683,-0.311792983078126,1.36,"80.16",0.97,97.22,"71.30",0.98,90.95,1.29,97.66,75.49
"199","4815",5.5,8,1.50411941885496,1.80356089543206,1.78631270699341,427,427,"Male",0.873075781201388,1.42762488872991,1.24303726070985,0.801487039586903,1.91,"306.11",0.56,56.48,"29.54",0.82,140.66,0.92,82.03,89.26
"200","4816",4,6,1.33572664231993,0.962069097431651,1.28428866544579,423,423,"Male",-0.903302711312801,1.77227632344742,2.27647476917544,-0.334573289735775,0.57,"205.12",0.74,74.07,"130.46",0.7,177.77,0.67,70.31,104.35
"201","4817",6,6,1.50411941885496,1.80356089543206,1.78631270699341,425,425,"Male",0.844502035800711,-1.85867378093516,-1.57282590152127,0.779110066798893,0.55,"413.78",0.74,74.07,"134.71",0.47,1204.65,1.25,47.24,37.68
"202","4819",5,4,0.0400815220107196,0.287209267536669,0.567416748065912,429,429,"Male",0.63709644321186,1.13163588465474,1.08857279931743,0.610448460151173,0.55,"237.86",0.17,16.83,"30.76",0.73,127.69,1.1,73.44,66.47
"203","4821",6,7,1.00562013581989,1.19488917850772,0.967501756890761,431,431,"Female",0.290617905188862,1.03445454086253,1.92512958901688,0.54322118509511,0.29,"1239.02",0.31,30.84,"105.29",0.51,678.76,0.64,50.78,78.84
"204","4822",7,7,0.711994640919498,0.743438646942916,0.484474279350982,430,430,"Female",0.43240361552217,0.00461257720349017,-0.357383113484131,0.690658041883778,0.76,"121.72",0.91,90.74,"118.67",0.98,61.24,1.83,98.44,53.83
"205","4825",3,4,-0.340683551984986,-0.321695549186113,-0.765416546735364,428,428,"Male",0.0432408689622934,-0.147990283376574,-1.25052642966168,0.593626266490976,1.65,"68.20",0.99,99.07,"60.04",0.97,73.27,1.85,96.88,52.28
"206","4826",13,7,0.809913591004074,1.35965863109825,1.29395542375344,469,469,"Male",0.617997251175839,-0.649456743982507,-1.11565864809364,0.727485568585378,1.06,"94.63",0.93,92.59,"87.16",0.98,94.63,1.19,97.66,82.06
"207","4828",13,14,-0.575278879950927,-1.06786123651767,-1.11948617472453,465,465,"Male",-0.983344893159578,-0.798395400167041,-0.90991907397398,-0.715264030150519,0.8,"151.31",0.89,88.89,"110.85",0.87,117.42,1.08,86.72,80.51
"208","4830",14.5,13,-0.944841254419295,0.34782426980704,-0.347682159958847,473,473,"Male",-1.88545689676074,-0.891517452423104,0.659686696470677,-2.31658855143046,1.05,"111.10",0.89,88.89,"84.40",0.98,75.67,1.58,98.44,62.41
"209","4833",4,5,-0.34197078057458,-0.776979194849168,-0.420843016996392,464,464,"Male",-0.88486189455692,0.252124784573658,-0.439996807996377,-0.209862271383544,0.51,"235.59",0.81,80.56,"157.67",0.75,185.03,0.62,75,120.85
"210","4836",16,12,0.970139587814471,-0.41401657044176,-0.0135614506467537,461,461,"Male",0.382327864949867,-0.656004667937042,-0.500530559724162,0.231467989405684,0.8,"119.28",0.92,91.67,"114.75",0.96,123.27,0.88,96.09,109.75
"211","4838",10,9,-0.957014534039834,-1.54615198761442,-1.47496384661833,463,463,"Male",-1.11474420027298,-0.451584163974381,-0.579571872603324,-0.91575488664529,0.6,"187.29",0.83,83.33,"138.61",0.88,141.64,0.83,87.5,105.05
"212","4839",7.5,8,-0.984923249822099,-0.758568180116938,-0.950177195152587,482,482,"Female",-1.24558005829657,0.787837719706698,0.0223253438621051,-1.68918338706031,0.63,"182.53",0.84,84.26,"132.99",0.96,106.85,1.02,96.09,93.86
"213","4845",7,8,-0.237512587471716,0.202466198027355,-0.172810711625651,480,480,"Female",0.104762239579659,0.948035170951086,0.398450586192403,0.0126916536168484,0.88,"158.18",0.92,91.67,"103.88",0.98,89.38,1.25,98.44,79.04
"214","4846",15,15,0.467956706503061,-0.56803365104968,0.136523820942939,474,474,"Male",0.740367219138048,-0.652584329246509,-1.3571891079127,0.103106758174435,0.52,"235.48",0.74,74.07,"141.52",0.91,112.83,1.03,90.63,87.8
"215","4848",15,7,1.03371830574151,-0.147400398297267,0.237075215792893,481,481,"Female",0.816544097240102,1.43979595164945,1.7910815034977,0.494444596484765,0.85,"132.98",0.92,91.67,"108.11",0.98,102.55,1.08,98.44,90.82
"216","4850",7,2,-0.893980668856426,-1.30413215944082,-1.25853064352633,477,477,"Male",-1.27179735488743,-0.304357398582934,-0.752096073624472,-1.08104582882086,2.62,"90.41",0.94,93.52,"35.72",0.88,147.59,0.82,87.5,106.97
"217","4855",13,9,-1.33060043925329,-1.2285874145201,-1.26245653019196,476,476,"Male",-0.255661394229148,-1.72039179088669,-0.937001250368639,-0.473491230028547,0.61,"177.23",0.7,70.37,"114.56",0.94,94.81,1.2,93.75,77.93
"218","4860",5.5,4,-0.17469738977201,-0.879128356368374,-0.691604271506208,495,495,"Male",0.0675234516523596,0.0810464615661109,0.00756137741419663,0.178584339119293,1.4,"85.20",0.91,90.74,"65.02",0.88,173.47,3.62,88.28,24.35
"219","4861",10.5,7,-0.829791841560246,-0.209465726834514,-0.344024319587985,501,501,"Female",-0.621937481729717,0.324980758290988,-0.310245475516493,0.150780173475577,0.5,"252.25",0.65,64.81,"129.83",0.88,96.19,1.23,88.28,71.72
"220","4862",13.5,12,0.533077993839302,-0.369381186660118,0.106407378009406,498,498,"Female",0.562932785486072,-1.68759038003193,-1.55010394688614,-0.0955296138025605,0.93,"126.11",0.91,90.74,"97.24",0.98,89.67,1.33,97.66,73.24
"221","4863",13,9,0.228982112090348,-0.934438643444777,-0.732744018141219,493,493,"Female",0.215744689243159,-1.87298067792399,-1.57720591204573,0.205771561661057,1.27,"150.26",0.86,86.11,"67.70",0.95,103.31,1.18,95.31,80.67
"222","4869",16,15,1.09899272614975,0.760150877263469,1.11721369562295,497,497,"Male",0.525428744534231,-0.849932626295046,-0.589172875123391,0.228218109355078,2.18,"74.12",0.97,97.22,"44.66",0.98,77.65,1.63,98.44,60.28
"223","4870",13,7,-0.553854358310173,-1.44824832715118,-1.34614706243246,499,499,"Male",-0.230610454997795,0.526644992818532,1.4056767946748,-0.325294659058347,0.63,"168.46",0.87,87.04,"138.41",0.98,283.74,1.48,97.66,65.95
"224","4871",9.5,4,0.0169210061161333,-0.718852982627804,-0.363162121549229,489,489,"Female",0.138467916093289,1.68434199015673,2.49213140655805,0.209924361389635,1.73,"176.58",0.8,79.63,"45.97",0.95,97.98,1.66,94.53,56.8
"225","4878",14,15,0.818072955333097,0.835549684473416,1.064197652703,539,539,"Female",0.571409885121977,0.0520577391691987,-0.847598504007094,0.716797681801598,1.02,"80.64",0.94,93.52,"91.60",0.95,97.67,1.15,94.53,82.35
"226","4880",16,11,0.129827829790893,-0.169978096000883,0.548747915171322,541,541,"Male",0.662204834807362,-1.79675414438611,-1.33598620251718,-0.262942624902327,0.9,"106.71",0.95,95.37,"105.74",0.98,87.91,1.2,98.44,82.15
"227","4884",15,15,0.169933191992112,1.0164597192237,0.95114090840965,517,517,"Female",-0.775087382421589,1.0541380665013,1.75716240502303,0.434785741357855,0.78,"151.05",0.81,80.56,"103.09",0.95,85.37,1.46,94.53,64.84
